id,LOC_BLANK,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,GLOBAL_DATA_COMPLEXITY,GLOBAL_DATA_DENSITY,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL,defects
6768,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,0,0,2,1.0,1,3,1,3,1,0.0,0,False
6769,0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,0,0,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,1,0,0,3,0.25,2,3,2,3,4,0.0,2,False
6770,0,1,2,0,0,0,1,1.0,0,1,1,3,1,0,0,0,1,1,9.29,1.5,20.9,0.0,6,0.67,1.16,13.93,1,0,0,4,0.5,2,4,2,3,2,0.0,0,False
6771,1,1,2,0,0,0,1,0.11,0,1,1,7,1,0,9,0,1,1,34.4,5.0,860.0,0.06,43,0.2,47.78,172.0,1,0,0,8,0.09,22,21,11,5,11,0.0,9,False
6772,0,3,1,0,0,4,2,1.0,2,2,1,5,1,0,0,0,2,1,9.32,5.0,233.02,0.02,13,0.2,12.95,46.6,0,1,2,5,1.0,5,8,4,8,2,0.0,0,False
6773,13,5,1,0,0,0,3,0.27,0,2,0,9,1,0,11,0,2,0,14.85,6.67,659.94,0.03,26,0.15,36.66,98.99,0,0,0,8,0.11,10,16,6,8,27,0.0,11,False
6774,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,0,0,2,1.0,1,3,1,3,1,0.0,0,False
6775,4,3,0,6,0,4,2,0.13,2,1,0,6,1,0,9,1,2,1,30.88,8.07,2009.59,0.08,53,0.12,111.64,249.12,0,1,2,6,0.1,22,31,15,11,21,40.0,15,False
6776,5,27,3,2,9,48,14,0.19,22,11,0,57,9,0,70,2,0,0,28.64,36.53,38223.42,0.35,204,0.03,2123.52,1046.36,0,13,24,45,0.16,69,135,17,18,89,13.58,72,False
6777,0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,1,1,7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,1,0,0,3,0.25,2,5,2,5,4,0.0,2,False
6778,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,0,0,2,0.2,1,3,1,3,5,0.0,2,False
6779,0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,1,1,10.57,3.0,95.1,0.01,10,0.33,5.28,31.7,1,0,0,3,0.33,3,7,3,6,3,0.0,2,False
6780,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,1.0,2,4,2,4,1,0.0,0,False
6781,0,1,0,0,0,0,1,0.11,0,1,1,1,1,0,9,3,1,1,38.28,8.03,2471.8,0.1,68,0.12,137.32,307.6,1,0,0,2,0.07,25,43,14,9,15,0.0,9,False
6782,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,0,0,2,1.0,1,3,1,3,1,0.0,0,False
6783,0,3,0,0,0,6,2,1.0,2,1,0,5,1,0,0,0,2,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,0,2,3,5,2.0,2,4,2,4,1,0.0,0,False
6784,0,3,2,0,0,4,2,0.5,2,2,1,6,1,0,4,0,0,0,11.99,6.67,533.03,0.03,21,0.15,29.61,79.95,0,1,2,6,0.33,10,11,6,8,6,0.0,4,False
6785,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,0,0,2,0.25,1,3,1,3,4,0.0,2,False
6786,0,1,1,0,0,0,1,1.0,0,1,1,2,1,0,0,0,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,1,0,0,3,0.5,2,4,2,4,2,0.0,0,False
6787,6,27,9,0,16,32,18,0.32,16,15,0,66,1,0,57,0,17,0,48.02,43.19,89587.64,0.69,333,0.02,4977.09,2074.19,0,8,16,50,0.22,145,188,47,28,81,21.92,57,False
6788,0,1,1,0,0,0,1,1.0,0,1,1,2,1,0,0,0,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,1,0,0,3,1.0,2,4,2,4,1,0.0,0,False
6789,0,1,1,0,0,0,1,1.0,0,1,1,2,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,3,0.5,0,0,0,0,2,0.0,0,False
6790,1,1,0,1,10,0,1,0.25,0,1,1,1,1,0,3,0,0,0,21.59,2.0,86.37,0.01,13,0.5,4.8,43.19,1,0,0,2,0.06,6,7,6,4,17,78.57,4,False
6791,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,1.0,2,4,2,4,1,0.0,0,False
6792,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,2,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,0.5,2,4,2,4,2,0.0,0,False
6793,2,5,1,4,0,8,3,0.17,4,1,0,12,1,0,14,0,0,0,22.42,7.11,1133.59,0.05,39,0.14,62.98,159.41,0,2,4,11,0.14,16,23,9,8,22,22.22,18,False
6794,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,5.8,2.0,23.22,0.0,5,0.5,1.29,11.61,1,0,0,2,1.0,1,4,1,4,1,0.0,0,False
6795,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,1.0,2,4,2,4,1,0.0,0,False
6796,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,0,0,2,0.33,1,3,1,3,3,0.0,0,False
6797,2,3,0,0,1,4,2,0.29,2,1,0,6,1,0,7,3,2,1,16.97,9.17,1426.24,0.05,36,0.11,79.24,155.59,0,1,2,6,0.17,15,21,9,11,12,12.5,7,False
6798,0,1,0,0,0,0,1,0.33,0,1,1,3,1,0,3,0,1,1,10.34,2.0,41.36,0.01,8,0.5,2.3,20.68,1,0,0,4,0.2,2,6,2,4,5,0.0,3,False
6799,0,1,2,0,0,0,1,1.0,0,1,1,3,1,0,0,0,0,0,9.29,1.5,20.9,0.0,6,0.67,1.16,13.93,1,0,0,4,0.5,2,4,2,3,2,0.0,0,False
6800,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,0,0,2,1.0,1,3,1,3,1,0.0,0,False
6801,18,17,11,3,16,28,9,0.15,14,7,0,49,6,0,58,0,6,0,33.47,42.95,61740.82,0.48,233,0.02,3430.05,1437.59,0,7,14,42,0.08,96,137,38,34,106,24.68,61,False
6802,1,3,4,0,2,4,2,0.17,2,2,1,8,1,0,12,0,2,1,14.73,8.94,1176.94,0.04,31,0.11,65.39,131.69,0,1,2,8,0.12,13,18,8,11,17,14.29,12,False
6803,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,1,1,7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,1,0,0,2,1.0,2,5,2,5,1,0.0,0,False
6804,4,3,3,0,22,0,2,0.17,0,2,1,7,1,0,12,0,0,0,21.34,9.45,1907.34,0.07,44,0.11,105.96,201.74,0,0,0,7,0.05,16,28,11,13,40,64.7,12,False
6805,0,3,2,0,0,4,2,0.67,2,2,1,6,1,0,3,0,2,1,14.28,4.0,228.44,0.02,15,0.25,12.69,57.11,0,1,2,6,0.4,6,9,6,8,5,0.0,3,False
6806,11,1,0,0,10,0,1,0.11,0,1,1,1,1,0,9,0,0,0,86.0,1.6,220.17,0.05,33,0.63,12.23,137.61,1,0,0,2,0.03,16,17,15,3,32,52.63,9,False
6807,0,1,2,0,0,0,1,1.0,0,1,1,3,1,0,0,0,1,1,9.29,1.5,20.9,0.0,6,0.67,1.16,13.93,1,0,0,4,0.5,2,4,2,3,2,0.0,0,False
6808,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,0,0,2,1.0,1,3,1,3,1,0.0,0,False
6809,0,1,1,0,0,0,1,1.0,0,1,1,2,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,3,0.5,0,0,0,0,2,0.0,0,False
6810,8,17,11,32,3,12,13,0.16,6,10,0,43,4,0,48,0,0,0,34.8,34.72,41961.57,0.4,212,0.03,2331.2,1208.49,0,3,6,32,0.14,75,137,27,25,93,42.17,80,False
6811,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,0,0,2,1.0,1,3,1,3,1,0.0,0,False
6812,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,1,0,0,2,1.0,2,3,2,3,1,0.0,0,False
6813,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,0,0,2,1.0,1,3,1,3,1,0.0,0,False
6814,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,1.0,2,4,2,4,1,0.0,0,False
6815,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,1,1,8.98,2.5,56.15,0.01,8,0.4,3.12,22.46,1,0,0,2,0.2,2,6,2,5,5,0.0,2,False
6816,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,0,0,2,1.0,1,3,1,3,1,0.0,0,False
6817,0,1,0,0,0,0,1,0.25,0,1,1,1,1,0,4,0,1,1,21.67,1.8,70.2,0.01,13,0.56,3.9,39.0,1,0,0,2,0.17,6,7,5,3,6,0.0,4,False
6818,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,0,0,2,1.0,1,3,1,3,1,0.0,0,False
6819,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,2,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,0.5,2,4,2,4,2,0.0,0,False
6820,2,23,5,9,6,16,17,0.33,6,15,0,44,7,0,43,0,12,0,34.14,30.0,30723.65,0.34,172,0.03,1706.87,1024.11,0,5,8,29,0.27,64,108,32,30,62,25.86,52,False
6821,0,1,2,0,0,0,1,0.33,0,1,1,3,1,0,3,0,1,1,12.0,2.5,75.0,0.01,10,0.4,4.17,30.0,1,0,0,4,0.2,3,7,3,5,5,0.0,3,False
6822,0,3,0,0,0,0,2,1.0,0,1,0,5,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,5,0.13,0,0,0,0,15,0.0,0,False
6823,14,29,11,3,8,46,16,0.19,20,9,0,66,13,0,81,0,11,0,34.25,60.91,127060.67,0.7,349,0.02,7058.93,2086.07,0,13,24,52,0.15,134,215,33,30,108,11.96,84,False
6824,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,0,0,2,0.33,1,3,1,3,3,0.0,2,False
6825,37,9,0,22,28,16,5,0.04,8,1,0,22,1,0,107,0,0,0,60.81,116.23,821531.72,2.36,1178,0.01,45640.65,7068.0,0,4,8,19,0.03,476,702,43,21,198,31.85,129,False
6826,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,2,1.0,0,0,0,0,1,0.0,0,False
6827,8,15,10,0,7,22,8,0.3,8,5,0,35,6,0,27,0,6,0,50.39,14.03,9921.03,0.24,128,0.07,551.17,707.02,0,7,11,29,0.18,58,70,31,15,44,20.59,27,False
6828,2,1,0,0,1,0,1,1.0,0,1,1,1,1,0,1,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0,0,2,0.04,0,1,0,1,24,50.0,1,False
6829,0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,0,0,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,1,0,0,3,0.25,2,3,2,3,4,0.0,2,False
6830,2,13,4,1,8,24,7,0.13,12,6,0,30,6,0,54,0,5,0,25.11,40.0,40181.42,0.33,184,0.03,2232.3,1004.54,0,6,12,25,0.1,80,104,22,22,68,14.29,55,False
6831,1,1,0,0,4,0,1,0.25,0,1,1,1,1,0,4,0,0,0,21.67,1.8,70.2,0.01,13,0.56,3.9,39.0,1,0,0,2,0.09,6,7,5,3,11,50.0,4,False
6832,0,1,1,2,0,0,1,0.33,0,1,1,2,1,0,1,0,1,1,13.5,2.0,54.0,0.01,9,0.5,3.0,27.0,1,0,0,3,0.2,4,5,4,4,5,66.67,3,False
6833,0,1,1,0,0,0,1,0.33,0,1,1,2,1,0,3,1,1,1,13.29,3.0,119.59,0.01,12,0.33,6.64,39.86,1,0,0,3,0.14,4,8,4,6,7,0.0,3,False
6834,0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,1,1,13.5,2.0,54.0,0.01,9,0.5,3.0,27.0,1,0,0,3,0.33,4,5,4,4,3,0.0,2,False
6835,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,1,0,0,2,1.0,2,3,2,3,1,0.0,0,False
6836,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,1,0,0,2,1.0,2,3,2,3,1,0.0,0,False
6837,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,0,0,2,1.0,1,3,1,3,1,0.0,0,False
6838,7,1,0,0,7,0,1,0.25,0,1,1,1,1,0,4,0,0,0,17.17,2.4,98.9,0.01,13,0.42,5.49,41.21,1,0,0,2,0.05,6,7,5,4,20,63.64,4,False
6839,0,3,0,0,0,6,2,1.0,2,1,0,5,1,0,0,0,2,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,0,2,3,5,2.0,2,4,2,4,1,0.0,0,False
6840,0,1,1,1,0,0,1,0.5,0,1,1,2,1,0,1,0,0,0,9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,1,0,0,3,0.25,3,6,3,6,4,50.0,2,True
6841,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,1,0,0,2,1.0,2,3,2,3,1,0.0,0,False
6842,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,0,0,2,1.0,1,3,1,3,1,0.0,0,False
6843,0,1,1,0,0,0,1,1.0,0,1,1,2,1,0,0,0,1,1,6.55,3.0,58.95,0.01,7,0.33,3.28,19.65,1,0,0,3,1.0,1,6,1,6,1,0.0,0,False
6844,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,0,0,2,1.0,1,3,1,3,1,0.0,0,False
6845,0,1,0,0,0,4,1,1.0,2,1,1,1,1,0,0,0,1,1,5.8,2.0,23.22,0.0,5,0.5,1.29,11.61,1,1,2,2,1.0,1,4,1,4,1,0.0,0,False
6846,0,1,1,0,0,0,1,1.0,0,1,1,2,1,0,0,0,1,1,7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,1,0,0,3,0.5,2,5,2,5,2,0.0,0,False
6847,1,3,4,0,2,4,2,0.17,2,2,1,8,1,0,12,0,2,1,14.73,8.94,1176.94,0.04,31,0.11,65.39,131.69,0,1,2,8,0.12,13,18,8,11,17,14.29,12,False
6848,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,1,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0,0,2,0.33,0,1,0,1,3,0.0,1,False
6849,2,7,1,0,0,12,4,0.36,6,2,0,14,3,0,11,0,4,1,12.35,16.0,3162.47,0.07,45,0.06,175.69,197.65,0,3,6,12,0.29,16,29,7,14,14,0.0,11,False
6850,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,1,0,0,2,1.0,2,3,2,3,1,0.0,0,False
6851,0,1,2,0,2,0,1,0.5,0,1,1,3,1,0,2,0,1,1,3.96,2.0,15.85,0.0,5,0.5,0.88,7.92,1,0,0,4,0.17,2,3,1,2,6,50.0,2,False
6852,0,3,2,0,0,4,2,0.67,2,2,1,6,1,0,3,0,2,1,14.28,4.0,228.44,0.02,15,0.25,12.69,57.11,0,1,2,6,0.4,6,9,6,8,5,0.0,3,False
6853,0,3,2,0,0,4,2,0.5,2,2,1,6,1,0,4,0,2,1,11.99,6.67,533.03,0.03,21,0.15,29.61,79.95,0,1,2,6,0.33,10,11,6,8,6,0.0,4,False
6854,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,0,0,2,0.33,1,3,1,3,3,0.0,0,False
6855,1,1,1,3,0,0,1,0.2,0,1,1,4,1,0,2,1,0,0,10.75,6.0,387.18,0.02,18,0.17,21.51,64.53,1,0,0,5,0.13,6,12,4,8,8,60.0,5,False
6856,2,23,5,9,6,16,17,0.33,6,15,0,44,7,0,43,0,0,0,34.14,30.0,30723.65,0.34,172,0.03,1706.87,1024.11,0,5,8,29,0.27,64,108,32,30,62,25.86,52,False
6857,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,0,0,2,1.0,1,3,1,3,1,0.0,0,False
6858,5,17,10,6,4,32,9,0.23,16,9,1,50,5,0,34,0,9,1,74.55,14.83,16403.02,0.37,198,0.07,911.28,1105.82,0,8,16,43,0.18,89,109,36,12,51,22.73,40,False
6859,7,27,4,5,17,52,14,0.18,26,6,0,61,1,0,72,0,6,0,24.57,81.89,164734.96,0.67,378,0.01,9151.94,2011.69,0,13,26,49,0.13,134,244,18,22,104,23.4,77,False
6860,1,1,3,0,0,0,1,0.2,0,1,1,4,1,0,5,0,1,1,30.58,3.82,445.8,0.04,28,0.26,24.77,116.76,1,0,0,5,0.13,12,16,11,7,8,0.0,5,False
6861,0,1,1,0,0,0,1,1.0,0,1,1,2,1,0,1,0,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,1,0,0,3,0.5,2,3,2,3,2,0.0,1,False
6862,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,1,0,0,2,1.0,0,3,0,3,1,0.0,0,False
6863,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,2,1.0,0,0,0,0,1,0.0,0,False
6864,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,2,0.5,0,0,0,0,2,0.0,0,False
6865,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,1,1,8.98,2.5,56.15,0.01,8,0.4,3.12,22.46,1,0,0,2,0.2,2,6,2,5,5,0.0,2,False
6866,0,1,1,0,0,0,1,1.0,0,1,1,2,1,0,0,1,1,1,9.47,2.67,67.38,0.01,9,0.38,3.74,25.27,1,0,0,3,1.0,4,5,3,4,1,0.0,0,False
6867,0,5,4,0,0,8,3,0.43,4,2,0,13,1,0,7,0,2,0,11.89,13.13,2048.55,0.05,35,0.08,113.81,156.08,0,2,4,12,0.33,15,20,8,14,9,0.0,7,False
6868,0,1,3,0,0,0,1,1.0,0,1,1,4,1,0,0,0,1,1,8.3,6.0,298.97,0.02,15,0.17,16.61,49.83,1,0,0,5,0.5,3,12,2,8,2,0.0,0,False
6869,8,39,4,1,16,64,1,0.02,26,1,1,71,1,0,64,0,0,0,32.06,61.5,121246.74,0.66,353,0.02,6735.93,1971.49,1,19,32,53,0.01,123,230,24,24,91,20.99,65,False
6870,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,1,1,7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,1,0,0,2,0.33,2,5,2,5,3,0.0,2,False
6871,3,5,0,0,3,8,3,0.14,4,1,0,13,1,0,21,0,2,0,27.89,28.39,22482.91,0.26,163,0.04,1249.05,791.85,0,2,4,12,0.1,53,110,14,15,30,12.5,21,False
6872,0,1,1,0,0,0,1,1.0,0,1,1,2,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,3,0.5,0,0,0,0,2,0.0,0,False
6873,0,1,0,0,0,0,1,0.25,0,1,1,1,1,0,4,0,1,1,9.47,2.67,67.38,0.01,9,0.38,3.74,25.27,1,0,0,2,0.17,4,5,3,4,6,0.0,4,False
6874,3,11,6,0,2,20,6,0.35,10,4,0,28,1,0,17,0,0,0,29.4,11.54,3914.62,0.11,75,0.09,217.48,339.27,0,5,10,24,0.25,30,45,13,10,24,10.53,17,False
6875,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,0,0,2,1.0,1,3,1,3,1,0.0,0,False
6876,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,1.0,2,4,2,4,1,0.0,0,False
6877,5,11,10,3,5,20,6,0.25,10,6,1,35,1,0,21,0,6,1,52.79,15.18,12164.32,0.27,155,0.07,675.8,801.34,0,5,10,31,0.17,69,86,25,11,36,27.59,24,False
6878,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,2,1.0,0,0,0,0,1,0.0,0,False
6879,0,1,0,0,1,0,1,1.0,0,1,1,1,1,0,1,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0,0,2,0.25,0,1,0,1,4,50.0,1,False
6880,3,11,6,0,1,18,6,0.22,8,5,0,31,5,0,27,0,0,0,36.14,14.33,7425.49,0.17,101,0.07,412.53,518.05,0,5,9,27,0.18,43,58,21,14,33,3.57,27,False
6881,2,7,1,0,0,12,4,0.36,6,2,0,14,3,0,11,0,4,1,12.35,16.0,3162.47,0.07,45,0.06,175.69,197.65,0,3,6,12,0.29,16,29,7,14,14,0.0,11,False
6882,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,2,1.0,0,0,0,0,1,0.0,0,False
6883,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,0,0,2,1.0,1,3,1,3,1,0.0,0,False
6884,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,0,0,2,0.2,1,3,1,3,5,0.0,2,False
6885,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,1.0,2,4,2,4,1,0.0,0,False
6886,0,3,1,0,0,4,2,1.0,2,2,1,5,1,0,0,0,2,1,9.32,5.0,233.02,0.02,13,0.2,12.95,46.6,0,1,2,5,1.0,5,8,4,8,2,0.0,0,False
6887,0,1,3,0,0,0,1,1.0,0,1,1,4,1,0,0,0,1,1,9.31,2.5,58.16,0.01,9,0.4,3.23,23.26,1,0,0,5,0.5,1,8,1,5,2,0.0,0,False
6888,0,1,3,0,0,0,1,1.0,0,1,1,4,1,0,0,0,1,1,8.3,6.0,298.97,0.02,15,0.17,16.61,49.83,1,0,0,5,0.5,3,12,2,8,2,0.0,0,False
6889,7,27,4,5,17,52,14,0.18,26,6,0,61,1,0,72,0,0,0,24.57,81.89,164734.96,0.67,378,0.01,9151.94,2011.69,0,13,26,49,0.13,134,244,18,22,104,23.4,77,False
6890,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,0,0,2,0.25,1,3,1,3,4,0.0,2,False
6891,3,1,0,0,3,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0.0,0.0,0.0,0.0,3,0.0,0.0,4.75,1,0,0,2,0.1,0,3,0,3,10,60.0,2,False
6892,5,3,1,0,5,4,2,0.08,2,1,0,7,1,0,24,0,0,0,54.76,9.05,4482.37,0.17,100,0.11,249.02,495.42,0,1,2,7,0.06,38,62,21,10,36,17.24,24,False
6893,0,1,1,0,0,0,1,1.0,0,1,1,2,1,0,0,0,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,1,0,0,3,0.5,2,4,2,4,2,0.0,0,False
6894,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,2,1.0,0,0,0,0,1,0.0,0,False
6895,0,3,2,0,0,4,2,0.67,2,2,1,6,1,0,3,0,0,0,14.28,4.0,228.44,0.02,15,0.25,12.69,57.11,0,1,2,6,0.4,6,9,6,8,5,0.0,3,False
6896,0,1,1,0,0,0,1,0.5,0,1,1,3,1,0,2,0,1,1,7.81,9.0,632.78,0.02,19,0.11,35.15,70.31,1,0,0,4,0.25,8,11,4,9,4,0.0,2,False
6897,0,1,0,0,0,0,1,0.11,0,1,1,1,1,0,9,2,1,1,22.08,10.5,2434.85,0.08,52,0.1,135.27,231.89,1,0,0,2,0.07,21,31,11,11,14,0.0,9,False
6898,0,1,1,0,0,0,1,1.0,0,1,1,2,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,3,0.5,0,0,0,0,2,0.0,0,False
6899,0,1,0,0,0,0,1,1.0,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,0,0,2,1.0,1,3,1,3,1,0.0,0,False
