id,LOC_BLANK,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DECISION_DENSITY,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL,defects
1210,2,7,0,0,0,10,4,0.8,2,5.0,1,0.25,9,1,0.0,5,0,17.92,6.4,734.17,0.04,31,0.16,40.79,114.71,0.25,4,5,7,0.4,8,23,5,8,10,0.0,5,False
1211,1,5,2,0,0,0,3,0.5,0,0.0,2,0.67,11,1,0.0,6,0,18.13,7.5,1020.0,0.05,34,0.13,56.67,136.0,0.33,0,0,10,0.23,9,25,6,10,13,0.0,6,False
1212,0,72,10,0,0,0,53,1.0,0,0.0,43,0.81,249,1,0.0,0,3,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.02,0,0,198,0.3,0,0,0,0,174,0.0,0,False
1213,0,3,5,0,0,0,2,1.0,0,0.0,2,1.0,10,1,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.5,0,0,10,0.1,0,0,0,0,20,0.0,0,False
1214,23,1,8,9,3,0,1,0.07,0,0.0,1,1.0,9,1,0.0,5,1,52.7,4.42,1030.06,0.08,49,0.23,57.23,232.99,1.0,0,0,10,0.02,21,28,19,8,54,70.59,14,False
1215,3,1,1,0,2,0,1,0.33,0,0.0,1,1.0,2,1,0.0,3,0,8.72,4.0,139.48,0.01,11,0.25,7.75,34.87,1.0,0,0,3,0.1,4,7,3,6,10,40.0,3,False
1216,1,13,2,0,2,0,7,0.26,0,0.0,4,0.57,27,6,0.0,27,2,19.19,27.6,14618.65,0.18,105,0.04,812.15,529.66,0.86,0,0,22,0.23,46,59,15,18,31,6.9,27,False
1217,10,5,0,0,5,8,3,0.14,4,2.0,1,0.33,11,1,0.0,22,0,25.02,18.0,8106.33,0.15,108,0.06,450.35,450.35,0.33,2,4,10,0.08,45,63,10,8,39,18.52,22,False
1218,0,1,0,0,0,0,1,1.0,0,0.0,1,1.0,1,1,0.0,0,0,0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,1.0,0,0,2,1.0,0,2,0,2,1,0.0,0,False
1219,1,10,2,2,0,10,6,0.27,4,2.0,3,0.5,20,6,1.0,20,3,20.33,20.54,8574.62,0.14,79,0.05,476.37,417.55,1.0,3,5,16,0.23,23,56,14,25,26,9.09,22,False
1220,0,1,1,1,0,0,1,0.33,0,0.0,1,1.0,2,1,0.0,2,0,9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,1.0,0,0,3,0.17,2,5,2,4,6,33.33,3,False
1221,6,1,1,0,2,0,1,0.13,0,0.0,1,1.0,2,1,0.0,8,0,25.94,8.64,1934.62,0.07,51,0.12,107.48,224.01,1.0,0,0,3,0.06,19,32,11,10,18,20.0,8,False
1222,21,9,9,3,13,16,5,0.15,8,2.0,5,1.0,28,1,0.0,30,0,56.41,11.81,7874.42,0.22,127,0.08,437.47,666.49,0.2,4,8,25,0.07,58,69,27,11,69,34.78,33,True
1223,12,13,4,2,3,14,7,0.35,4,3.0,4,0.57,22,7,1.0,18,0,33.18,11.25,4199.46,0.12,74,0.09,233.3,373.29,1.0,5,7,17,0.11,27,47,18,15,64,21.74,20,False
1224,5,3,3,0,12,4,2,0.25,2,2.0,2,1.0,7,1,0.0,8,0,18.01,6.25,703.67,0.04,27,0.16,39.09,112.59,0.5,1,2,7,0.07,10,17,8,10,27,60.0,8,False
1225,6,3,1,1,1,4,2,0.17,2,2.0,1,0.5,6,1,0.0,11,1,22.46,10.39,2424.6,0.08,54,0.1,134.7,233.38,0.5,1,2,6,0.1,17,37,9,11,21,15.38,12,True
1226,0,5,2,0,0,0,3,1.0,0,0.0,3,1.0,10,3,1.0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0,0,9,0.43,0,0,0,0,7,0.0,0,False
1227,3,9,4,0,0,0,5,0.5,0,0.0,4,0.8,21,1,0.0,10,0,22.9,11.69,3127.8,0.09,63,0.09,173.77,267.62,0.2,0,0,18,0.26,17,46,8,11,19,0.0,10,False
1228,1,11,4,0,0,0,6,0.5,0,0.0,5,0.83,26,1,0.0,12,0,22.95,14.44,4783.7,0.11,78,0.07,265.76,331.34,0.17,0,0,22,0.32,21,57,8,11,19,0.0,12,False
1229,1,5,0,0,0,0,3,0.5,0,0.0,1,0.33,10,1,0.0,6,1,6.27,12.0,903.41,0.03,21,0.08,50.19,75.28,0.33,0,0,9,0.33,8,13,3,9,9,0.0,6,False
1230,1,11,2,0,0,0,6,0.33,0,0.0,2,0.33,21,6,1.0,18,4,19.44,20.64,8283.77,0.13,81,0.05,460.21,401.29,1.0,0,0,17,0.3,34,47,14,17,20,0.0,18,False
1231,0,1,1,0,0,0,1,0.17,0,0.0,1,1.0,2,1,0.0,6,1,18.49,3.5,226.54,0.02,17,0.29,12.59,64.73,1.0,0,0,3,0.13,7,10,7,7,8,0.0,6,False
1232,5,23,9,1,4,0,12,0.25,0,0.0,9,0.75,57,10,0.0,47,2,52.14,25.38,33598.94,0.44,225,0.04,1866.61,1323.59,0.83,0,0,47,0.21,99,126,39,20,58,9.62,48,False
1233,6,3,2,3,2,4,2,0.15,2,2.0,2,1.0,9,1,0.0,10,0,16.6,14.06,3280.34,0.08,54,0.07,182.24,233.38,0.5,1,2,9,0.09,23,31,9,11,23,33.33,13,True
1234,0,1,1,0,1,0,1,0.2,0,0.0,1,1.0,2,1,0.0,5,0,7.61,5.0,190.2,0.01,12,0.2,10.57,38.04,1.0,0,0,3,0.14,5,7,3,6,7,16.67,5,False
1235,0,3,0,0,0,4,2,0.4,2,2.0,1,0.5,6,1,0.0,5,2,6.18,5.0,154.4,0.01,11,0.2,8.58,30.88,0.5,1,2,6,0.25,4,7,2,5,8,0.0,5,False
1236,14,1,0,62,13,0,1,0.01,0,0.0,1,1.0,1,1,0.0,133,0,257.7,73.75,1401719.45,6.34,2867,0.01,77873.3,19006.37,1.0,0,0,2,0.0,1180,1687,88,11,224,36.06,195,True
1237,3,5,1,0,0,0,3,0.3,0,0.0,1,0.33,10,1,0.0,10,0,17.36,24.54,10456.24,0.14,86,0.04,580.9,426.06,0.33,0,0,9,0.19,31,55,12,19,16,0.0,10,False
1238,10,27,0,4,7,34,14,0.5,8,4.0,1,0.07,35,14,1.0,24,0,23.61,26.38,16434.72,0.21,131,0.04,913.04,622.89,1.0,13,17,23,0.25,49,82,13,14,56,31.43,28,False
1239,1,3,1,0,0,0,2,0.5,0,0.0,1,0.5,6,1,0.0,4,0,16.65,4.0,266.43,0.02,18,0.25,14.8,66.61,0.5,0,0,6,0.18,5,13,5,8,11,0.0,4,False
1240,1,19,3,0,0,0,10,0.77,0,0.0,5,0.5,35,6,0.0,13,3,19.75,20.46,8269.85,0.13,85,0.05,459.44,404.17,0.6,0,0,27,0.67,38,47,13,14,15,0.0,13,False
1241,8,7,1,3,5,12,4,0.18,6,2.0,3,0.75,15,1,0.0,19,0,16.19,29.32,13918.64,0.16,101,0.03,773.26,474.74,0.25,3,6,13,0.11,43,58,11,15,37,29.63,22,False
1242,5,3,1,1,2,4,2,0.11,2,2.0,1,0.5,7,1,0.0,18,1,27.2,10.0,2720.25,0.09,61,0.1,151.13,272.03,0.5,1,2,7,0.07,20,41,11,11,28,14.29,19,False
1243,5,5,3,1,1,8,3,0.21,4,2.0,3,1.0,14,1,0.0,13,0,14.31,11.43,1868.55,0.05,40,0.09,103.81,163.5,0.33,2,4,13,0.14,16,24,7,10,22,13.33,14,False
1244,2,3,0,0,0,0,2,0.29,0,0.0,1,0.5,5,1,0.0,7,0,11.63,7.2,603.09,0.03,22,0.14,33.5,83.76,0.5,0,0,5,0.2,8,14,5,9,10,0.0,7,False
1245,0,1,0,0,0,0,1,0.1,0,0.0,1,1.0,1,1,0.0,10,0,20.25,7.2,1049.88,0.05,46,0.14,58.33,145.82,1.0,0,0,2,0.08,18,28,5,4,12,0.0,10,False
1246,15,3,1,5,20,4,2,0.1,2,2.0,1,0.5,8,1,0.0,15,0,27.71,21.09,12331.3,0.19,118,0.05,685.07,584.6,0.5,1,2,8,0.04,45,73,16,15,57,62.5,20,False
1247,12,4,3,1,5,0,3,0.16,0,0.0,3,1.0,12,1,0.0,18,2,30.21,9.6,2784.46,0.1,61,0.1,154.69,290.05,0.33,0,0,11,0.08,24,37,15,12,37,25.0,19,False
1248,0,3,1,0,0,4,2,0.2,2,2.0,2,1.0,6,1,0.0,10,1,16.8,6.43,694.29,0.04,27,0.16,38.57,108.0,0.5,1,2,6,0.17,10,17,7,9,12,0.0,10,False
1249,27,9,3,5,17,14,5,0.24,6,2.0,3,0.6,20,3,0.0,16,1,18.04,21.88,8633.09,0.13,83,0.05,479.62,394.66,0.6,4,7,17,0.08,35,48,12,15,66,57.89,21,False
1250,8,5,3,2,6,8,3,0.14,4,2.0,3,1.0,13,1,0.0,20,1,30.43,15.17,6999.51,0.15,96,0.07,388.86,461.51,0.33,2,4,12,0.08,35,61,15,13,38,28.57,22,True
1251,0,1,1,0,0,0,1,0.25,0,0.0,1,1.0,2,1,0.0,4,0,15.74,5.71,513.85,0.03,22,0.18,28.55,89.92,1.0,0,0,3,0.17,8,14,7,10,6,0.0,4,False
1252,4,3,1,1,1,4,2,0.15,2,2.0,2,1.0,7,1,0.0,12,2,20.95,10.36,2250.27,0.07,48,0.1,125.01,217.13,0.5,1,2,7,0.1,19,29,11,12,21,14.29,13,False
1253,54,15,5,12,27,28,8,0.07,14,2.0,3,0.38,54,1,0.0,105,0,108.11,36.96,147695.29,1.33,666,0.03,8205.29,3996.0,0.13,7,14,48,0.04,290,376,51,13,200,27.08,117,True
1254,1,16,0,5,0,0,12,0.26,0,0.0,1,0.08,34,6,0.0,41,5,26.07,32.25,27117.88,0.28,158,0.03,1506.55,840.86,0.5,0,0,24,0.25,43,115,16,24,48,10.87,46,False
1255,17,14,9,2,19,18,8,0.16,8,2.0,4,0.5,33,3,0.0,47,0,40.61,18.56,13994.09,0.25,131,0.05,777.45,753.89,0.38,5,9,27,0.09,54,77,32,22,87,30.88,49,False
1256,0,3,0,0,0,4,2,0.33,2,2.0,1,0.5,7,1,0.0,6,3,11.82,9.1,978.69,0.04,30,0.11,54.37,107.55,0.5,1,2,7,0.25,13,17,5,7,8,0.0,6,False
1257,7,1,2,0,10,0,1,0.17,0,0.0,1,1.0,5,1,0.0,6,0,29.7,3.33,329.97,0.03,26,0.3,18.33,98.99,1.0,0,0,6,0.04,12,14,9,5,25,62.5,6,False
1258,6,9,3,2,6,16,5,0.19,8,2.0,3,0.6,21,1,0.0,25,0,28.01,16.89,7990.71,0.16,93,0.06,443.93,473.13,0.2,4,8,18,0.12,38,55,18,16,41,24.24,27,True
1259,4,41,23,4,3,0,21,0.28,0,0.0,20,0.95,123,11,0.0,71,1,65.4,42.25,116749.16,0.92,430,0.02,6486.06,2763.29,0.52,0,0,104,0.25,195,235,60,26,83,8.97,75,False
1260,18,15,4,2,6,26,8,0.17,12,2.0,7,0.88,37,3,0.0,44,0,34.95,36.96,47727.54,0.43,238,0.03,2651.53,1291.45,0.38,7,13,31,0.11,85,153,23,20,72,15.38,46,False
1261,2,23,2,0,0,0,12,0.5,0,0.0,11,0.92,56,1,0.0,24,0,16.85,41.25,28663.33,0.23,170,0.02,1592.41,694.87,0.08,0,0,46,0.38,45,125,6,11,32,0.0,24,False
1262,0,27,0,0,0,0,14,1.0,0,0.0,1,0.07,46,9,0.0,0,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.64,0,0,34,0.45,0,0,0,0,31,0.0,0,False
1263,6,1,3,0,0,0,1,0.07,0,0.0,1,1.0,6,1,0.0,14,2,25.09,9.82,2418.71,0.08,57,0.1,134.37,246.35,1.0,0,0,7,0.04,24,33,11,9,23,0.0,14,False
1264,24,22,9,3,2,8,17,0.24,2,4.0,12,0.71,48,4,0.0,67,0,42.41,34.11,49333.63,0.48,236,0.03,2740.76,1446.51,0.24,3,4,33,0.17,81,155,38,32,98,6.94,70,False
1265,1,3,1,0,0,0,2,0.22,0,0.0,2,1.0,9,1,0.0,9,1,15.43,14.95,3448.99,0.08,51,0.07,191.61,230.7,0.5,0,0,9,0.17,23,28,10,13,12,0.0,9,False
1266,1,1,0,0,0,0,1,0.25,0,0.0,1,1.0,1,1,0.0,4,1,10.57,3.0,95.1,0.01,10,0.33,5.28,31.7,1.0,0,0,2,0.14,3,7,3,6,7,0.0,4,False
1267,34,39,3,10,27,60,20,0.27,22,2.0,5,0.25,70,18,0.0,63,0,24.73,129.11,412246.14,1.06,596,0.01,22902.56,3193.1,0.9,19,30,52,0.15,223,373,19,22,136,37.0,73,False
1268,2,3,4,1,0,4,2,0.17,2,2.0,2,1.0,8,1,0.0,11,1,27.68,8.25,1884.3,0.08,52,0.12,104.68,228.4,0.5,1,2,8,0.13,15,37,10,11,16,8.33,12,True
1269,20,13,13,1,19,0,9,0.17,0,0.0,9,1.0,35,1,0.0,52,0,46.54,22.39,23328.87,0.35,175,0.04,1296.05,1041.98,0.11,0,0,28,0.1,62,113,36,26,94,27.78,53,False
1270,0,1,0,0,0,0,1,0.5,0,0.0,1,1.0,1,1,0.0,2,0,14.8,4.0,236.83,0.02,16,0.25,13.16,59.21,1.0,0,0,2,0.25,5,11,5,8,4,0.0,2,False
1271,1,17,9,0,0,28,9,0.27,14,2.0,8,0.89,43,1,0.0,33,0,44.48,19.35,16663.77,0.29,155,0.05,925.76,860.96,0.11,7,14,36,0.26,75,80,31,16,35,0.0,33,False
1272,1,73,6,0,0,0,37,0.55,0,0.0,18,0.49,143,18,0.0,67,3,42.08,67.88,193867.69,0.95,466,0.01,10770.43,2856.25,0.49,0,0,108,0.54,181,285,40,30,69,0.0,67,False
1273,2,5,2,0,0,0,3,0.5,0,0.0,2,0.67,11,1,0.0,6,0,18.13,7.5,1020.0,0.05,34,0.13,56.67,136.0,0.33,0,0,10,0.21,9,25,6,10,14,0.0,6,False
1274,7,3,2,0,1,4,2,0.15,2,2.0,1,0.5,8,1,0.0,13,0,22.09,9.55,2012.48,0.07,48,0.1,111.8,210.83,0.5,1,2,8,0.09,21,27,11,10,23,7.14,13,False
1275,17,9,3,9,8,14,5,0.11,6,2.0,3,0.6,21,3,0.0,38,0,27.67,39.26,42651.03,0.36,207,0.03,2369.5,1086.32,0.6,4,7,18,0.07,97,110,21,17,74,30.91,47,True
1276,12,3,4,0,54,0,2,0.17,0,0.0,1,0.5,11,1,0.0,12,0,29.79,8.94,2379.82,0.09,56,0.11,132.21,266.27,0.5,0,0,11,0.01,26,30,16,11,139,81.82,12,False
1277,1,13,4,0,0,0,7,0.35,0,0.0,3,0.43,32,4,0.0,20,2,31.12,20.24,12744.97,0.21,120,0.05,708.05,629.75,0.57,0,0,27,0.32,50,70,21,17,22,0.0,20,False
1278,0,1,0,0,0,0,1,0.14,0,0.0,1,1.0,1,1,0.0,7,2,12.99,6.13,487.35,0.03,23,0.16,27.07,79.57,1.0,0,0,2,0.13,7,16,4,7,8,0.0,7,False
1279,0,9,1,0,0,0,5,1.0,0,0.0,5,1.0,14,5,1.0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0,0,11,0.36,0,0,0,0,14,0.0,0,False
1280,7,85,7,4,0,0,43,0.31,0,0.0,27,0.63,232,18,0.0,136,2,102.58,58.57,351950.71,2.0,881,0.02,19552.82,6008.58,0.42,0,0,191,0.29,392,489,87,26,148,2.86,140,False
1281,0,5,2,0,0,0,3,0.3,0,0.0,2,0.67,11,1,0.0,10,0,22.52,9.75,2141.25,0.07,50,0.1,118.96,219.62,0.33,0,0,10,0.25,12,38,8,13,12,0.0,10,False
1282,2,1,3,0,6,0,1,0.07,0,0.0,1,1.0,10,1,0.0,14,0,41.04,6.42,1689.97,0.09,62,0.16,93.89,263.37,1.0,0,0,11,0.04,22,40,12,7,24,30.0,14,False
1283,48,64,1,16,11,92,35,0.19,36,2.0,13,0.37,115,22,0.0,164,2,48.91,83.85,343824.52,1.37,645,0.01,19101.36,4100.62,0.63,28,46,82,0.15,249,396,49,33,241,14.14,180,False
1284,16,8,12,6,10,0,5,0.1,0,0.0,5,1.0,25,1,0.0,46,0,51.13,18.63,17749.77,0.32,160,0.05,986.1,952.67,0.2,0,0,22,0.06,59,101,38,24,80,25.81,52,False
1285,8,11,5,0,5,18,6,0.17,8,2.0,4,0.67,28,3,0.0,35,0,32.04,22.26,15883.78,0.24,135,0.04,882.43,713.53,0.5,5,9,24,0.12,64,71,23,16,50,12.5,35,False
1286,30,8,5,4,41,4,6,0.14,2,2.0,6,1.0,23,1,0.0,38,2,31.98,28.95,26810.35,0.31,174,0.03,1489.46,926.02,0.17,1,2,19,0.05,64,110,21,19,114,54.22,42,False
1287,13,17,6,14,10,26,9,0.35,10,2.0,2,0.22,33,1,0.0,12,0,27.0,19.97,10770.44,0.18,100,0.05,598.36,539.23,0.11,8,13,26,0.18,33,67,19,23,51,66.67,26,True
1288,11,7,1,3,6,10,4,0.18,4,2.0,2,0.5,12,3,0.0,19,0,16.85,18.91,6024.01,0.11,67,0.05,334.67,318.58,0.75,3,5,10,0.1,26,41,11,16,42,32.14,22,True
1289,23,11,5,1,7,8,8,0.18,4,2.0,5,0.63,24,1,0.0,44,1,33.34,24.87,20623.58,0.28,151,0.04,1145.75,829.27,0.13,2,4,18,0.1,52,99,23,22,77,15.38,45,False
1290,15,13,2,40,9,22,7,0.1,10,2.0,4,0.57,30,5,0.0,27,0,35.15,40.38,57328.2,0.47,257,0.02,3184.9,1419.56,0.71,6,11,25,0.08,105,152,26,20,93,64.47,67,True
1291,0,1,1,0,0,0,1,0.13,0,0.0,1,1.0,6,1,0.0,8,1,31.52,5.56,972.99,0.06,46,0.18,54.06,175.14,1.0,0,0,7,0.11,20,26,9,5,9,0.0,8,False
1292,2,1,0,0,0,0,1,0.2,0,0.0,1,1.0,1,1,0.0,5,0,18.32,4.5,371.04,0.03,23,0.22,20.61,82.45,1.0,0,0,2,0.11,9,14,6,6,9,0.0,5,False
1293,13,1,1,0,13,0,1,0.25,0,0.0,1,1.0,2,1,0.0,4,0,8.72,4.0,139.48,0.01,11,0.25,7.75,34.87,1.0,0,0,3,0.03,4,7,3,6,31,76.47,4,False
1294,0,1,0,0,0,0,1,1.0,0,0.0,1,1.0,1,1,0.0,0,0,0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,1.0,0,0,2,1.0,0,2,0,2,1,0.0,0,False
1295,10,15,2,23,5,28,8,0.16,14,2.0,3,0.38,36,1,0.0,27,1,34.3,29.36,29575.64,0.34,188,0.03,1643.09,1007.22,0.13,7,14,30,0.12,68,120,22,19,67,50.91,50,True
1296,18,12,1,19,5,12,8,0.15,6,2.0,5,0.63,24,1,0.0,35,2,18.0,124.37,278423.08,0.75,433,0.01,15467.95,2238.58,0.13,3,6,18,0.1,199,234,16,20,81,40.68,54,False
1297,0,1,3,0,0,0,1,1.0,0,0.0,1,1.0,4,1,0.0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0,0,5,0.11,0,0,0,0,9,0.0,0,False
1298,1,3,0,4,0,4,2,0.18,2,2.0,1,0.5,6,1,0.0,7,5,25.36,8.18,1697.34,0.07,48,0.12,94.3,207.45,0.5,1,2,6,0.11,20,28,11,9,18,36.36,11,False
1299,3,3,1,0,0,4,2,0.33,2,2.0,1,0.5,6,1,0.0,6,0,13.31,6.75,606.54,0.03,23,0.15,33.7,89.86,0.5,1,2,6,0.18,9,14,6,9,11,0.0,6,False
1300,13,8,2,2,4,0,6,0.15,0,0.0,2,0.33,17,1,0.0,38,1,27.09,32.81,29158.95,0.3,160,0.03,1619.94,888.73,0.17,0,0,13,0.1,53,107,21,26,59,13.64,40,False
1301,0,1,1,0,0,0,1,0.07,0,0.0,1,1.0,2,1,0.0,14,2,9.51,36.0,12329.41,0.11,99,0.03,684.97,342.48,1.0,0,0,3,0.06,27,72,3,8,16,0.0,14,False
1302,30,11,3,9,27,18,6,0.17,8,2.0,4,0.67,23,4,0.0,26,1,31.74,23.96,18214.54,0.25,141,0.04,1011.92,760.32,0.67,5,9,19,0.06,58,83,23,19,93,58.06,35,False
1303,0,1,0,0,0,0,1,1.0,0,0.0,1,1.0,1,1,0.0,0,0,6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,1.0,0,0,2,1.0,1,5,1,5,1,0.0,0,False
1304,2,9,2,0,0,0,5,0.42,0,0.0,4,0.8,21,1,0.0,12,0,17.51,14.17,3513.33,0.08,62,0.07,195.19,248.0,0.2,0,0,18,0.31,17,45,6,10,16,0.0,12,False
1305,26,31,10,3,23,58,16,0.17,28,2.0,11,0.69,71,4,0.0,89,2,52.69,67.41,239416.59,1.18,572,0.01,13300.92,3551.81,0.25,15,29,57,0.11,187,385,43,31,143,22.61,92,False
1306,4,15,1,1,1,0,8,0.38,0,0.0,2,0.25,32,4,0.0,20,1,16.63,23.38,9084.42,0.13,80,0.04,504.69,388.64,0.5,0,0,26,0.3,33,47,12,17,27,9.09,21,False
1307,0,1,1,0,0,0,1,0.2,0,0.0,1,1.0,2,1,0.0,5,0,13.32,3.5,163.12,0.02,13,0.29,9.06,46.6,1.0,0,0,3,0.14,5,8,5,7,7,0.0,5,False
1308,13,71,16,4,1,0,36,0.41,0,0.0,24,0.67,150,15,0.0,83,0,78.92,36.03,102421.71,0.95,451,0.03,5690.1,2843.01,0.42,0,0,116,0.29,199,252,58,21,124,5.68,87,False
1309,8,3,0,0,3,4,2,0.11,2,2.0,1,0.5,7,1,0.0,19,0,59.53,8.08,3883.41,0.16,93,0.12,215.74,480.8,0.5,1,2,7,0.06,42,51,26,10,32,13.64,19,True
1310,22,12,3,2,12,16,7,0.13,8,2.0,6,0.86,26,1,0.0,52,1,28.14,26.11,19184.09,0.24,140,0.04,1065.78,734.71,0.14,4,8,21,0.07,47,93,18,20,99,21.21,54,False
1311,3,4,3,0,1,0,3,0.15,0,0.0,3,1.0,9,1,0.0,20,1,27.92,10.27,2942.64,0.1,59,0.1,163.48,286.62,0.33,0,0,8,0.12,22,37,15,14,26,4.76,20,False
1312,4,3,2,1,1,4,2,0.13,2,2.0,2,1.0,6,1,0.0,15,0,23.33,6.0,840.0,0.05,35,0.17,46.67,140.0,0.5,1,2,6,0.09,12,23,8,8,23,11.76,16,True
1313,12,5,3,2,13,8,3,0.06,4,2.0,3,1.0,13,1,0.0,51,4,104.59,33.49,117276.02,1.17,545,0.03,6515.33,3502.31,0.33,2,4,12,0.04,253,292,68,18,83,22.73,53,True
1314,0,1,0,0,0,0,1,0.5,0,0.0,1,1.0,1,1,0.0,2,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1.0,0,0,2,0.25,1,3,1,3,4,0.0,2,False
1315,10,13,1,3,7,20,7,0.19,8,2.0,2,0.29,22,1,0.0,33,0,13.97,46.44,30142.12,0.22,135,0.02,1674.56,648.99,0.14,6,10,17,0.13,44,91,9,19,55,23.26,36,True
1316,4,13,1,9,0,18,7,0.26,6,3.0,4,0.57,25,7,1.0,18,1,18.44,22.5,9335.36,0.14,96,0.04,518.63,414.91,1.0,6,9,20,0.21,30,66,8,12,33,33.33,27,True
1317,17,3,0,1,4,4,2,0.05,2,2.0,1,0.5,5,1,0.0,41,0,34.23,32.5,36155.52,0.37,229,0.03,2008.64,1112.48,0.5,1,2,5,0.03,80,149,16,13,65,10.87,42,False
1318,0,1,0,0,0,0,1,0.5,0,0.0,1,1.0,1,1,0.0,2,1,9.06,3.5,110.95,0.01,10,0.29,6.16,31.7,1.0,0,0,2,0.25,2,8,2,7,4,0.0,2,False
1319,0,1,1,0,0,0,1,0.33,0,0.0,1,1.0,3,1,0.0,3,0,11.63,2.0,46.53,0.01,9,0.5,2.58,23.26,1.0,0,0,4,0.2,4,5,3,3,5,0.0,3,False
1320,0,6,1,0,0,0,5,0.26,0,0.0,5,1.0,12,1,0.0,19,4,25.77,10.18,2670.15,0.09,54,0.1,148.34,262.33,0.2,0,0,9,0.25,19,35,14,15,20,0.0,19,False
1321,1,15,2,0,1,0,8,0.47,0,0.0,5,0.63,29,5,0.0,17,3,25.48,19.42,9611.44,0.16,95,0.05,533.97,494.9,0.63,0,0,23,0.4,41,54,19,18,20,5.56,17,False
1322,0,5,1,0,0,8,3,0.19,4,2.0,2,0.67,11,1,0.0,16,2,20.38,15.68,5012.38,0.11,68,0.06,278.47,319.63,0.33,2,4,10,0.16,23,45,11,15,19,0.0,16,False
1323,10,7,1,1,2,4,5,0.19,2,2.0,2,0.4,15,1,0.0,26,1,27.87,12.27,4193.22,0.11,69,0.08,232.96,341.84,0.2,1,2,12,0.12,23,46,15,16,41,10.34,27,True
1324,3,5,1,1,0,8,3,0.25,4,2.0,2,0.67,9,1,0.0,11,1,15.97,11.05,1949.43,0.06,39,0.09,108.3,176.42,0.33,2,4,8,0.18,17,22,10,13,17,8.33,12,True
1325,2,3,1,0,0,4,2,0.4,2,2.0,2,1.0,5,1,0.0,5,0,9.88,5.25,272.43,0.02,15,0.19,15.14,51.89,0.5,1,2,5,0.22,6,9,4,7,9,0.0,5,False
1326,2,5,2,0,0,0,3,0.43,0,0.0,2,0.67,11,1,0.0,7,0,20.95,8.25,1426.24,0.06,40,0.12,79.24,172.88,0.33,0,0,10,0.2,11,29,8,12,15,0.0,7,False
1327,1,7,3,0,0,0,4,0.44,0,0.0,3,0.75,16,1,0.0,9,0,27.11,10.2,2820.14,0.09,62,0.1,156.67,276.48,0.25,0,0,14,0.25,17,45,10,12,16,0.0,9,False
1328,31,24,2,1,8,14,19,0.24,6,2.0,18,0.95,58,1,0.0,79,0,29.08,53.32,82676.06,0.52,267,0.02,4593.11,1550.56,0.05,4,7,41,0.16,86,181,25,31,122,10.23,80,False
1329,18,5,1,4,17,8,3,0.08,4,2.0,1,0.33,12,1,0.0,32,2,30.51,27.07,22353.19,0.28,170,0.04,1241.84,825.86,0.33,2,4,11,0.04,58,112,15,14,75,39.62,36,False
1330,19,5,1,2,14,6,3,0.21,2,3.0,2,0.67,9,3,1.0,12,4,16.35,23.86,9310.08,0.13,83,0.04,517.23,390.14,1.0,2,3,8,0.06,35,48,11,15,49,57.14,14,False
1331,8,13,2,2,9,22,7,0.26,10,2.0,2,0.29,28,3,0.0,25,0,18.96,42.31,33933.25,0.27,159,0.02,1885.18,802.06,0.43,6,11,23,0.15,55,104,13,20,46,30.56,27,False
1332,1,5,1,0,0,8,3,0.25,4,2.0,2,0.67,11,1,0.0,12,0,9.52,10.8,1110.22,0.03,27,0.09,61.68,102.8,0.33,2,4,10,0.2,12,15,5,9,15,0.0,12,False
1333,0,1,1,0,0,0,1,0.5,0,0.0,1,1.0,2,1,0.0,2,2,11.65,4.0,186.42,0.02,13,0.25,10.36,46.6,1.0,0,0,3,0.25,4,9,4,8,4,0.0,2,False
