LOC_BLANK,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,GLOBAL_DATA_COMPLEXITY,GLOBAL_DATA_DENSITY,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL,defects,id
16,26,15,12,41,32,8,0.1461990692794415,14,5,0,90,2,0,72,0,3,0,58.07759829870005,58.66104373282203,207056.88704653925,1.1522697709092315,528,0.02,11503.161512507984,3465.2108791830997,0,8,16,75,0.09318883687540734,210,318,55,31,147,42.353520002208846,85,True,15028
0,1,0,1,0,0,1,0.470366691219889,0,1,1,1,1,0,1,0,0,0,8.743976501470161,1.588899926340333,25.08028564464393,0.0011853323512044395,5,0.642737355922298,1.395534314082394,14.56029222214785,1,0,0,2,0.23340534708313787,2,3,2,3,4,53.9507127265644,2,True,15029
11,5,4,2,3,8,3,0.07361300905116828,4,2,0,25,2,0,37,0,0,0,50.5374036180018,20.284022964103517,20563.56147377603,0.33832194569299034,190,0.05,1142.419712771369,1018.1918114007499,0,2,4,24,0.053613009051168274,86,103,28,13,56,14.681265385136935,39,True,15030
13,5,5,2,4,8,3,0.07,4,2,0,31,3,1,39,0,0,0,55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1,2,4,30,0.05,96,101,32,13,60,13.33,41,True,15031
0,1,1,1,0,0,1,0.3935595962674237,0,1,1,2,1,0,1,0,0,0,12.214322736848533,3.703521134108207,148.9333904911225,0.01,12,0.29940993913536407,8.269313783737323,40.43477818015591,1,0,0,3,0.19039337390975727,4,7,3,5,6,64.19063462562707,2,True,15032
7,1,4,4,5,1,1,0.06431107211180692,0,1,0,10,1,0,14,1,0,0,45.63241318814297,8.579087503775774,3352.383220392079,0.12924678567832595,79,0.1184935713566519,186.24222218449856,390.95544528101607,0,0,0,10,0.03451928593004429,34,45,20,10,36,41.49254952314709,19,True,15033
0,1,0,1,0,0,1,0.5,0,1,1,1,1,0,1,0,0,0,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,1,0,0,2,0.25,2,3,2,3,4,50.0,2,True,15034
15,22,3,26,9,36,9,0.13518560875403393,17,6,0,48,5,0,46,0,0,0,29.462389749194458,40.27709432747011,48265.69817465615,0.3943619516648738,210,0.026954756041890772,2681.4292447504927,1183.8937964356787,0,9,18,37,0.10736658458647082,79,131,24,24,100,44.86607274959754,72,True,15035
0,1,0,1,0,0,1,0.5,0,1,1,1,1,0,1,0,0,0,8.73398086114021,2.342356661983229,55.69791814267771,0.005615711079888194,7,0.47906582328380143,3.092738788197737,21.111783147170826,1,0,0,2,0.25,2,4,2,4,4,50.0,2,True,15036
15,1,7,0,24,0,1,0.08,0,1,1,8,1,0,12,0,0,0,74.92,2.5,468.24,0.06,42,0.4,26.01,187.3,1,0,0,9,0.02,17,25,17,5,54,66.35650283442804,13,True,15037
0,1,0,1,0,0,1,0.5,0,1,1,1,1,0,1,0,0,0,8.522939591708322,2.1635081285663755,47.56865613710366,0.004423387523775837,6,0.5196048241916216,2.642040483987266,19.094371690228716,1,0,0,2,0.25,2,4,2,4,4,50.0,2,True,15038
13,5,5,2,4,8,3,0.07,4,2,0,31,3,1,39,0,1,0,55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1,2,4,30,0.05,96,101,32,13,60,13.33,41,True,15039
15,1,7,0,24,0,1,0.08,0,1,1,8,1,0,13,0,0,0,74.92,2.5,468.24,0.06,42,0.4,26.01,187.3,1,0,0,9,0.02,17,25,17,5,54,64.86,13,True,15040
7,6,5,1,11,9,3,0.2652339224163042,4,3,0,15,2,0,12,0,2,0,52.4167246253107,3.9977485726804027,708.3931342138467,0.06,40,0.28885964655021745,39.352134811757224,179.66836239644826,0,2,4,14,0.19464912684965824,16,24,14,6,34,38.09634440973571,13,True,15041
9,2,5,1,14,3,1,0.16545398867012853,1,1,0,8,1,0,9,0,0,0,51.89791859782491,3.160326276087357,393.5920566244304,0.04446291115088572,33,0.3378516446035429,21.865481549498767,140.07890271532943,0,0,1,9,0.10156971645784998,13,19,12,5,38,59.08797149255405,11,True,15042
13,5,5,2,4,8,3,0.07,4,2,0,31,3,1,39,0,1,0,55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1,2,4,30,0.05,96,101,32,13,60,13.33,41,True,15043
15,13,17,9,24,22,2,0.03646507988937212,10,2,1,50,1,0,43,0,1,0,87.43587193346535,14.69893485404974,18388.39854064577,0.41646507988937215,213,0.07097671992624809,1021.581334944763,1257.7753176624271,0,6,11,45,0.020976719926248083,91,121,45,14,94,43.81177137194781,52,True,15044
6,3,3,3,9,4,2,0.21280179539131733,2,1,0,9,1,0,8,0,0,0,39.1419890325301,3.5261956916601793,352.23159528043925,0.03585421901976049,28,0.30341687607904194,19.56911292352111,113.91493515580707,0,1,2,9,0.14676535014625744,10,17,9,5,29,55.88984236584102,11,True,15045
13,5,5,2,4,8,3,0.07,4,2,0,31,3,1,39,0,0,0,55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1,2,4,30,0.05,96,101,32,13,60,13.33,41,True,15046
4,7,1,5,1,12,4,0.24,6,2,0,15,1,0,12,0,0,0,21.144429154964186,10.339350434288383,2252.1596618978606,0.07,48,0.09267532754282154,125.11738742105574,217.90316965987543,0,3,6,13,0.17,23,25,12,11,24,33.33,17,True,15047
13,5,5,2,4,8,3,0.07,4,2,0,31,3,1,39,0,0,0,55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1,2,4,30,0.05,96,101,32,13,60,13.33,41,True,15048
13,5,5,2,4,8,3,0.07,4,2,0,31,3,1,39,0,1,0,55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1,2,4,30,0.05,96,101,32,13,60,13.33,41,True,15049
4,8,3,0,4,13,4,0.24300350233838744,5,1,0,22,2,0,19,0,4,0,18.358545137921453,22.3480012927793,8854.718032905199,0.13,80,0.042798599064645025,491.9271129391777,396.2074163693124,0,3,6,19,0.1651024516368712,33,46,13,17,30,17.62607140545936,19,True,15050
7,15,8,25,4,11,11,0.17305333999476646,5,8,0,42,3,0,44,0,9,0,42.6824336908617,29.245559326434126,33164.401151878614,0.3886719840125605,199,0.034778664002093417,1842.4656441417003,1169.2379605133078,0,3,5,32,0.1452213359979066,71,127,32,25,83,39.68464406499647,70,True,15051
13,5,5,2,4,8,3,0.07,4,2,0,31,3,1,39,0,0,0,55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1,2,4,30,0.05,96,101,32,13,60,13.33,41,True,15052
2,4,2,4,2,7,2,0.2800592718794929,3,1,0,9,1,0,5,0,0,0,21.022213435011146,4.045912555432446,293.47913240999566,0.02362558693100128,21,0.25450234772400515,16.30712531384459,76.74906508004564,0,1,3,9,0.2109656686122433,7,13,6,5,16,51.59253905944231,10,True,15053
25,15,6,25,27,17,2,0.020522718014860882,8,1,0,42,1,0,75,0,2,0,108.97334049011914,36.038992186886944,77361.761850937,0.9089693019673976,418,0.030522718014860884,4297.873241298018,2723.8815944042913,0,4,8,33,0.017015145343240588,160,258,56,22,155,40.376717570746386,100,True,15054
7,15,2,8,7,13,9,0.22062151474828973,4,4,0,43,4,0,34,0,6,0,24.172089003362156,39.41596315710388,36590.98919182104,0.30980447515226744,169,0.02081703959602229,2032.8328799147043,935.8870221934151,0,4,6,35,0.165719277172156,64,104,20,25,60,32.16141032157867,43,True,15055
35,11,11,42,25,18,6,0.06166057536177619,9,1,0,42,1,0,84,0,5,0,224.49549612671802,25.57516340340797,111019.07354072368,1.6086827618692319,702,0.045938642119666966,6167.724206933185,4827.030498494871,0,4,9,38,0.04353785960111011,256,446,97,18,190,44.479062646929584,127,True,15056
0,1,2,0,0,0,1,0.12377295497832098,0,1,1,8,1,0,8,0,0,0,80.50453683521312,4.51189481602284,1159.3815065059534,0.09910267121206172,66,0.2604215361470247,64.4115275363697,294.5924835710432,1,0,0,9,0.0968864774891605,31,35,17,4,10,0.0,8,True,15057
13,5,5,2,4,8,3,0.07,4,2,0,31,3,1,39,0,1,0,55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1,2,4,30,0.05,96,101,32,13,60,13.33,41,True,15058
0,2,1,2,0,2,1,0.44708280510140064,1,1,0,4,1,0,2,0,0,0,11.134557883387,3.317503169391596,135.98569056168114,0.01264585974492997,11,0.3061872622956303,7.551965469880837,38.372598251139486,0,0,1,4,0.24470828051014007,4,7,3,6,6,50.0,4,True,15059
13,5,5,2,4,8,3,0.07,4,2,0,31,3,1,39,0,0,0,55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1,2,4,30,0.05,96,101,32,13,60,13.33,41,True,15060
13,5,5,2,4,8,3,0.07,4,2,0,31,3,1,39,0,0,0,55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1,2,4,30,0.05,96,101,32,13,60,13.33,41,True,15061
17,19,3,17,21,22,3,0.04630682032955952,10,2,0,43,2,0,60,0,0,0,30.766022713431727,42.899488548783516,57006.464021319895,0.44184658983522024,230,0.022017045573864417,3167.0249014370434,1321.3787467712289,0,5,11,32,0.038238638034101845,93,136,27,25,119,39.96292625484737,78,True,15062
11,33,3,9,14,47,17,0.29663185213863313,15,3,0,56,13,0,47,0,2,0,37.38176591142408,32.27414781221092,37133.09229328931,0.3859250266803546,212,0.03,2062.9465041715603,1170.3489647553229,0,16,25,40,0.2021204763748356,82,129,25,19,85,35.089616134799655,57,True,15063
7,19,2,7,9,20,11,0.241241974496828,6,4,0,46,6,0,38,0,6,0,27.45708686022544,37.69970643034093,36755.34535934137,0.32883874568937965,179,0.022403228807448307,2041.9629850156725,994.1810619025327,0,6,10,37,0.17682260165213814,68,110,22,24,65,31.21286917314591,45,True,15064
0,1,1,1,0,0,1,0.41030960813346556,0,1,1,2,1,0,1,0,0,0,11.63611232723277,3.855611241851867,154.77110462667542,0.01,12,0.2853399291678889,8.593594013463893,40.34432811607929,1,0,0,3,0.1997733805547407,4,7,3,5,5,61.95752304364637,2,True,15065
0,1,1,2,1,0,1,0.2713337231440627,0,1,1,2,1,0,1,0,0,0,16.51633472286592,2.4512009355457502,97.76419257981011,0.01,12,0.41231985966813745,5.426852179493575,40.12795356213314,1,0,0,3,0.12194688496067507,5,6,4,4,8,80.48578803043357,3,True,15066
0,1,1,1,0,0,1,0.3937781417348404,0,1,1,2,1,0,1,0,0,0,12.764637737244492,2.7450675401636166,91.2452517340371,0.01,10,0.36823986897545746,5.064416700464872,33.9175726512089,1,0,0,3,0.1905157593715106,4,6,3,5,6,64.16149814391107,2,True,15067
13,5,5,2,4,8,3,0.07,4,2,0,31,3,1,39,0,1,0,55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1,2,4,30,0.05,96,101,32,13,60,13.33,41,True,15068
12,30,5,7,22,40,11,0.21094888681198062,15,5,0,59,6,0,59,0,2,0,36.696769780814435,39.24485033098062,53680.97954774355,0.45490119236126786,243,0.02490119236126782,2982.2762704452052,1369.1902451418566,0,12,20,43,0.14233219375423115,101,141,27,21,103,31.956039357446922,67,True,15069
0,1,0,1,0,0,1,0.4927855216659689,0,1,1,1,1,0,1,0,0,0,8.012130122759654,1.525972122002512,19.761631357760788,0.0002885791333612453,5,0.6627855216659689,1.1004377682792827,12.464194234749286,1,0,0,2,0.24595989213294256,2,3,2,3,4,50.96183425149303,2,True,15070
11,16,3,16,15,10,11,0.1878028576604153,4,6,0,42,2,0,45,0,0,0,34.168036858313,64.0652950853183,141579.76624266602,0.7307413542006557,365,0.02,7865.538088928399,2195.292509489623,0,3,5,31,0.12229654168026229,140,225,33,30,91,41.84358873310907,62,True,15071
13,5,5,2,4,8,3,0.07,4,2,0,31,3,1,39,0,1,0,55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1,2,4,30,0.05,96,101,32,13,60,13.33,41,True,15072
4,1,2,1,6,0,1,0.3818913946244108,0,1,1,3,1,0,4,0,0,0,27.206783868646703,4.059772205559455,265.3905464834405,0.02406054825899872,20,0.26343008338419516,14.739387934021998,81.32174470613543,1,0,0,4,0.1853214780086059,7,12,6,6,18,54.94087665821215,5,True,15073
13,5,5,2,4,8,3,0.07,4,2,0,31,3,1,39,0,1,0,55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1,2,4,30,0.05,96,101,32,13,60,13.33,41,True,15074
13,5,5,2,4,8,3,0.07,4,2,0,31,3,1,39,0,1,0,55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1,2,4,30,0.05,96,101,32,13,60,13.33,41,True,15075
8,18,12,28,3,17,12,0.16,8,9,0,46,4,0,51,0,8,0,54.498448737222404,24.518289456918446,32150.811535061574,0.43893342265164875,219,0.041893342265164876,1786.1549504683685,1319.616617104662,0,4,8,36,0.13810665773483513,82,136,40,24,93,38.41739563044322,79,True,15076
5,9,3,0,3,16,5,0.2458810252163789,7,2,0,24,3,0,22,0,5,0,26.230509633487117,17.37176353778392,6785.314344493492,0.1258810252163789,77,0.06471384870172667,376.96230084814135,386.0590389400817,0,4,8,21,0.1370482017310311,33,43,16,15,45,14.215091028961819,22,True,15077
17,29,12,13,15,37,18,0.18985676931376422,18,8,0,84,2,0,91,0,3,0,71.17016409544681,54.4033914856485,185082.4410006242,1.1985514964934627,528,0.02,10282.360196468439,3606.326523397143,0,9,18,67,0.13,224,303,70,31,140,33.72915564549767,105,True,15078
9,29,12,7,11,44,15,0.2327253910591228,16,5,0,63,11,0,61,1,4,0,61.867701356706064,24.42617397878534,34755.66657162942,0.479597004967154,240,0.041919400993430805,1930.8689004963273,1447.2144634891881,0,14,23,49,0.170402995032846,104,136,45,20,92,24.095409385418947,69,True,15079
7,4,4,3,5,6,2,0.11111338040354618,3,1,0,14,1,0,17,1,1,0,43.84160907613799,8.83773183907223,3403.7056463530466,0.1267835062945502,77,0.1135670125891004,189.09469971091087,385.74068282556277,0,1,3,14,0.0492989622326988,34,43,20,10,44,33.29229245455762,20,True,15080
7,13,2,9,7,10,9,0.21,4,5,0,35,3,0,33,0,1,0,28.17941798792379,37.28221165518781,38836.03968228353,0.3458398229591726,183,0.02763997049319543,2157.5587401252237,1045.2436216778574,0,3,5,28,0.16,68,115,24,26,58,32.65,42,True,15081
0,1,0,1,0,0,1,0.4979816545770277,0,1,1,1,1,0,1,0,0,0,7.808381542930302,1.506055036268917,17.93242852928215,8.073381691889141e-05,5,0.6681431222108656,0.9989834402738822,11.810946470311123,1,0,0,2,0.24886972656313555,2,3,2,3,4,50.26908581179067,2,True,15082
8,20,15,18,6,30,12,0.16,13,8,0,56,5,0,59,1,6,0,65.99524848040855,22.499021513356006,32561.495274329707,0.4854603337936404,236,0.04654603337936404,1808.9717476924013,1460.4907986603844,0,8,15,46,0.13345396662063597,100,135,50,22,94,29.195761842100477,78,True,15083
8,5,2,4,3,8,3,0.08,4,3,1,16,1,0,34,0,0,0,42.457665248919376,21.505583687770155,19628.8050490866,0.3041104078057461,178,0.05,1090.4921448586322,912.8454218161706,0,2,4,15,0.06,70,108,21,13,51,17.07,38,True,15084
0,2,1,0,0,2,1,0.1796860178230514,1,1,0,10,1,0,8,0,0,0,82.97176819914952,3.8030847087206134,1103.3624800871992,0.10171899702949143,65,0.27343799405898284,61.29930968232513,300.2480979310373,0,0,1,10,0.14140501485254284,31,34,18,4,11,2.366710648971348,8,True,15085
36,57,27,13,19,99,31,0.13551123299178316,49,9,0,161,1,0,202,0,1,0,180.12247698946214,40.601644042362594,290535.18474066776,2.313067397950699,925,0.026122191752054207,16140.845240742328,6938.259134856912,0,24,49,131,0.10959269415981931,413,512,150,29,274,16.36377476020067,216,True,15086
13,5,5,2,4,8,3,0.07,4,2,0,31,3,1,39,0,0,0,55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1,2,4,30,0.05,96,101,32,13,60,13.33,41,True,15087
0,4,1,4,0,7,2,0.3165908819691048,3,1,0,9,1,0,4,0,0,0,15.060194145998326,4.238988572627396,268.5916144816075,0.019170455901544762,18,0.23751136770463427,14.924398406673925,63.5839694172963,0,1,3,8,0.2316590881969105,6,11,4,6,12,50.0,9,True,15088
13,5,5,2,4,8,3,0.07,4,2,0,31,3,1,39,0,1,0,55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1,2,4,30,0.05,96,101,32,13,60,13.33,41,True,15089
13,5,5,2,4,8,3,0.07,4,2,0,31,3,1,39,0,0,0,55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1,2,4,30,0.05,96,101,32,13,60,13.33,41,True,15090
13,5,5,2,4,8,3,0.07,4,2,0,31,3,1,39,0,0,0,55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1,2,4,30,0.05,96,101,32,13,60,13.33,41,True,15091
5,4,4,2,6,5,2,0.16831344325011605,1,1,0,14,2,0,14,0,1,0,39.39972959835873,9.182577557212207,3241.5068349052817,0.11634844885575585,71,0.11089896590383723,180.08229919012942,356.23687395631055,0,1,2,13,0.08915672162505803,29,42,19,12,33,39.14459830969716,17,True,15092
0,1,1,1,0,0,1,0.5,0,1,1,2,1,0,1,0,0,0,8.821930819484407,4.184613949959835,156.8370809185424,0.01,11,0.2448780395238442,8.708171162141245,36.566931768290374,1,0,0,3,0.25,3,7,3,6,4,50.0,2,True,15093
9,18,4,10,14,32,1,0.031678954156093314,14,1,0,44,1,0,37,0,1,0,67.81937676173796,17.422999315260256,20385.979636458,0.39065683667512535,203,0.05766420916878134,1132.5563301532698,1173.625255331975,1,8,16,36,0.01934316332487465,94,109,39,14,73,38.0547387784886,47,True,15094
13,5,5,2,4,8,3,0.07,4,2,0,31,3,1,39,0,0,0,55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1,2,4,30,0.05,96,101,32,13,60,13.33,41,True,15095
14,1,6,0,23,0,1,0.08172588267293711,0,1,0,8,1,0,12,0,0,0,74.45503151806827,2.5133363661090593,466.732363035977,0.05968620315037507,41,0.3987448126015003,25.926294690362553,186.34629292477746,0,0,0,9,0.02164743346053087,16,24,16,5,53,64.74342447036435,12,True,15096
7,1,4,5,6,0,1,0.05,0,1,1,9,1,0,14,1,0,0,46.18,8.5,3336.69,0.13,80,0.12,185.37,392.55,1,0,0,10,0.03,34,46,20,10,34,44.0,19,True,15097
7,39,7,7,13,61,20,0.3725663656168434,23,9,0,71,11,0,48,0,3,0,41.968756811414636,31.832889745884813,41723.18494534247,0.4414390126326779,238,0.03,2317.9591636301375,1319.6849755661037,0,19,30,53,0.253189684913868,97,141,27,18,80,30.28425222008006,56,True,15098
13,5,5,2,4,8,3,0.07,4,2,0,31,3,1,39,0,0,0,55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1,2,4,30,0.05,96,101,32,13,60,13.33,41,True,15099
0,1,5,0,0,0,1,0.1058683395755193,0,1,1,9,1,0,9,0,0,0,44.54759295253665,7.421394818978113,1216.9493211798115,0.06776959425715878,52,0.1753746129837167,67.60750138576981,205.6378780960738,1,0,0,10,0.08793416978775966,19,32,9,5,11,0.0,9,True,15100
13,5,5,2,4,8,3,0.07,4,2,0,31,3,1,39,0,1,0,55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1,2,4,30,0.05,96,101,32,13,60,13.33,41,True,15101
19,34,13,12,16,47,20,0.1862009878562036,23,8,0,93,2,0,108,0,0,0,78.29631824887055,58.47678059204305,212594.68734001057,1.339907769147296,579,0.02,11810.81401037778,4020.9686879521687,0,12,23,74,0.13,248,331,78,31,159,30.708566216188224,121,True,15102
13,5,5,2,4,8,3,0.07,4,2,0,31,3,1,39,0,0,0,55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1,2,4,30,0.05,96,101,32,13,60,13.33,41,True,15103
0,1,0,2,1,0,1,0.33664449696894483,0,1,1,1,1,0,1,0,0,0,13.27448444269215,1.9900665090931655,59.69293840455833,0.0065342201212422076,10,0.5197129372114292,3.3157850235259523,27.873673881771857,1,0,0,2,0.1585209183026091,4,5,3,3,7,71.77855566410028,3,True,15104
13,5,5,2,4,8,3,0.07,4,2,0,31,3,1,39,0,0,0,55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1,2,4,30,0.05,96,101,32,13,60,13.33,41,True,15105
13,5,5,2,4,8,3,0.07,4,2,0,31,3,1,39,0,0,0,55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1,2,4,30,0.05,96,101,32,13,60,13.33,41,True,15106
13,5,5,2,4,8,3,0.07,4,2,0,31,3,1,39,0,0,0,55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1,2,4,30,0.05,96,101,32,13,60,13.33,41,True,15107
13,5,5,2,4,8,3,0.07,4,2,0,31,3,1,39,0,0,0,55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1,2,4,30,0.05,96,101,32,13,60,13.33,41,True,15108
7,10,4,0,3,18,5,0.22635656636536083,9,3,0,25,2,0,24,1,4,0,39.43204085538856,9.474602077282258,3530.0788979064364,0.12071807545445469,73,0.1014361509089094,196.11846862374145,372.90016573708056,0,4,9,22,0.08569154727327184,34,38,21,11,65,13.10047318787967,24,True,15109
13,1,6,0,21,0,1,0.11959591071755314,0,1,1,7,1,0,11,0,0,0,68.66196058706862,2.7045788720406914,441.63437627714126,0.055286201105053195,39,0.38208756419920215,24.531752666544683,173.3999498185809,1,0,0,8,0.041683474916755295,15,23,15,5,49,63.45905896842181,11,True,15110
12,33,4,15,10,49,17,0.27743040417880643,17,4,0,57,13,0,47,0,2,0,37.62130597191377,32.633507629388156,38962.41269450229,0.3991434680596021,215,0.03,2164.5777464113607,1203.287881373875,0,16,26,42,0.19662954889536344,82,133,26,21,88,35.52151215550485,62,True,15111
0,1,1,1,0,0,1,0.4870844560427526,0,1,1,2,1,0,1,0,0,0,9.90573226685006,2.9690026945026062,86.27762356028386,0.01,9,0.33464959582460907,4.788230010113453,29.18507638951159,1,0,0,3,0.24276729538394146,3,6,3,5,4,51.72190032038023,2,True,15112
9,5,3,3,3,8,3,0.07663073125035962,4,2,0,22,1,0,35,0,1,0,47.470076649565584,20.673639431313653,20131.210516310126,0.32684634374820193,185,0.05,1118.4007534533405,976.7167101755455,0,2,4,21,0.05663073125035962,80,105,25,13,54,15.809893487634497,39,True,15113
16,10,1,22,13,8,7,0.16,4,5,0,32,1,0,21,2,0,0,28.4,22.92,14912.49,0.22,129,0.04,828.47,650.73,0,2,4,27,0.09,55,74,18,15,74,62.5,43,True,15114
32,13,9,37,27,18,4,0.031169555004538656,9,1,0,42,1,0,83,0,3,0,187.15996698399454,28.568004867571286,95004.40807246347,1.3602908651951622,601,0.04116955500453866,5278.019238807601,4083.9612091833087,0,4,9,35,0.024113036669692438,221,379,82,18,183,42.82194113270904,121,True,15115
11,5,8,4,9,8,3,0.0728992423154039,4,3,1,24,1,0,37,0,0,0,55.68671511184178,19.61314719069533,18982.47650385461,0.3307699499665831,187,0.057100757684596104,1054.5859168808115,999.8680620514363,0,2,4,23,0.0528992423154039,74,113,27,13,64,23.053571808886318,42,True,15116
8,5,5,6,23,8,3,0.1916387372593405,4,1,0,16,1,0,11,0,2,0,45.6740600071538,7.757153872563558,1937.9995537646737,0.08781730732550613,57,0.14563461465101224,107.66220750461919,275.3081555146956,0,2,4,15,0.12927472611312885,26,31,17,9,51,47.98600794003775,18,True,15117
13,5,5,2,4,8,3,0.07,4,2,0,31,3,1,39,0,0,0,55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1,2,4,30,0.05,96,101,32,13,60,13.33,41,True,15118
13,5,5,2,4,8,3,0.07,4,2,0,31,3,1,39,0,0,0,55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1,2,4,30,0.05,96,101,32,13,60,13.33,41,True,15119
7,41,6,1,17,62,21,0.39982213106176806,21,7,0,73,14,0,52,0,4,0,44.633208911865154,30.2277766382721,40819.61616169472,0.44991106553088406,243,0.03,2267.758655886491,1349.643217103754,0,20,31,53,0.2673888319136051,100,143,29,17,80,25.952134427258784,54,True,15120
13,5,5,2,4,8,3,0.07,4,2,0,31,3,1,39,0,1,0,55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1,2,4,30,0.05,96,101,32,13,60,13.33,41,True,15121
13,5,5,2,4,8,3,0.07,4,2,0,31,3,1,39,0,1,0,55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1,2,4,30,0.05,96,101,32,13,60,13.33,41,True,15122
13,5,5,2,4,8,3,0.07,4,2,0,31,3,1,39,0,1,0,55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1,2,4,30,0.05,96,101,32,13,60,13.33,41,True,15123
0,1,0,1,0,0,1,0.4803493970000491,0,1,1,1,1,0,1,0,0,0,10.036636160398684,2.941048191000147,85.31724963036069,0.01,9,0.33864626531997843,4.735065541720037,29.156461223638438,1,0,0,2,0.2389956623200275,3,6,3,5,4,52.61981839195346,2,True,15124
12,27,2,17,12,43,14,0.2504536574595113,16,4,0,49,9,0,39,1,1,0,31.19718626689884,35.249342926537196,36697.15694174849,0.3496421594324732,196,0.03,2038.729339504838,1060.652663295069,0,13,22,37,0.17243449408111444,74,121,21,20,83,44.05478278750344,56,True,15125
10,39,4,2,17,54,20,0.3538337998101809,15,3,0,64,17,0,54,0,4,0,43.52374042042061,29.652922497627262,38300.32938740152,0.42691689990509046,231,0.03,2127.7931697222857,1291.0080947579806,0,19,29,46,0.23864612488136308,92,139,29,18,86,26.50399440227783,57,True,15126
6,3,3,3,5,4,2,0.11344861505329601,1,1,0,13,1,0,15,0,2,1,37.03388214006738,13.05243813007399,5150.70493895825,0.13,80,0.09462055397868158,286.14860771990277,393.75235125525995,0,1,2,13,0.07441403053730722,33,46,17,12,32,35.3297467529671,19,True,15127
12,15,1,18,15,21,4,0.10019157618054317,9,1,0,32,1,0,27,1,0,0,46.84662671802961,20.301245442762355,17158.21514584542,0.29689654491073025,161,0.04854406054563669,953.2346441176599,886.0547875781986,0,5,10,25,0.05582375781745323,71,90,28,15,75,55.27599680866418,45,True,15128
10,32,5,6,21,45,13,0.2525268069157029,17,6,0,62,8,0,58,0,3,0,39.35238661865787,36.157749716760314,49742.84922762442,0.46,244,0.02591528797355373,2763.4933450600056,1375.6109980095603,0,14,22,46,0.16971277528595072,101,142,29,20,98,30.713772232396682,64,True,15129
4,8,4,1,6,12,4,0.2913844824516175,4,2,0,19,3,0,14,0,2,0,28.439803894046793,10.143605421087521,2904.5060997703786,0.09202192105069325,58,0.09734064035023109,161.3600433917266,287.32120302890957,0,3,6,16,0.16265935964976894,23,34,16,13,29,33.33,16,True,15130
0,1,4,0,0,0,1,0.1105978940605778,0,1,1,8,1,0,9,0,0,0,54.04572074715536,6.652842215156109,1201.742621121727,0.07604631460601113,55,0.1978399967877445,66.76327591018686,229.1354871664656,1,0,0,9,0.0902989470302889,22,33,11,4,11,0.0,9,True,15131
