BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DECISION_DENSITY,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL,defects,id
12,3,29,14,20,6,0.2034310372209025,8,2.297164775296911,3,0.4742911938242278,30,3,0,4,4,23.188779607387175,42.61091769175771,41998.22568052549,0.32885632092636585,205,0.02,2333.234395086817,986.5392066622092,0.42287358147268334,5,10,25,0.12228735814726834,85,120,14,14,53,91.63446923517816,33,True,10427
8,1,14,3,15,4,0.2776447687152895,7,2.0,3,0.8190080481303239,17,1,0,3,0,25.7584106499076,8.17793561495741,1693.0610445944114,0.07190080481303239,46,0.12285120721954858,94.05473892391718,208.29792971469897,0.21235523128471054,3,7,14,0.21764476871528948,20,26,12,9,22,85.3697065361348,17,True,10428
1,1,1,0,0,1,0.5,0,0.0,1,1.0,2,1,0,1,0,9.301833130705992,5.962018541032667,329.39930525849496,0.02,15,0.17094953647418332,18.29506690730241,55.340533328299195,1.0,0,0,3,0.2424037082065335,4,11,3,8,4,50.0,2,True,10429
6,7,23,9,10,3,0.14825466857507857,5,2.0,3,0.8179541607028794,22,1,0,2,3,37.48258913923325,18.075405808204604,12798.94303027453,0.22989983070926695,125,0.054563667143769645,711.0541542003307,679.3911525522608,0.45386248210863833,2,5,21,0.1082546685750786,49,76,24,17,39,91.65264518829403,26,True,10430
4,3,11,7,6,2,0.2040691860933763,3,2.0,1,0.6148970204484246,12,1,0,1,1,26.65242151326817,13.486062789385464,4840.04543584985,0.12,73,0.07675864826167204,268.8913517817061,358.09656670364615,0.3851029795515754,1,3,11,0.12055188957003223,30,42,15,13,23,91.69846831088385,13,True,10431
1,0,3,5,0,1,0.25564426307156307,0,0.04515410457250435,1,0.9830672107853109,1,1,0,1,0,19.050699587393826,7.806855554308021,1158.4093647698744,0.05,40,0.1288711473856874,64.35978911014192,148.20648645188444,0.9830672107853109,0,0,2,0.08564426307156306,18,21,7,6,12,90.0,4,True,10432
4,1,8,4,5,2,0.3232764714416001,2,2.962647063564445,1,0.6636500008059557,7,2,0,1,3,27.407279424802226,13.796691170544443,5215.77550707892,0.12962647063564445,75,0.07,289.7638675501071,378.0685294449511,0.9813235317822225,1,2,6,0.1955176476277334,32,42,17,14,15,92.41944410375618,9,True,10433
20,6,48,20,51,10,0.1977446668141003,19,2.477208269202525,1,0.21688519902693806,66,1,0,2,2,97.89099252471064,32.85066835249688,76294.80412173917,0.894893336282006,437,0.03109786672564012,4238.600781229969,2687.8853567680308,0.12786386628333923,16,25,57,0.13329360017692035,175,262,48,14,75,95.71123268096773,51,True,10434
13,7,33,16,20,7,0.20583903127436332,7,2.5939028282694396,2,0.34204253133005086,31,3,0,1,4,29.246363142126825,28.82565649771681,24265.27681790889,0.2809491249860781,156,0.03339407813022071,1348.0671184168143,831.6482029925158,0.46620350005568756,6,10,26,0.13131359376740237,65,90,21,18,57,96.38598331263226,35,True,10435
6,5,27,15,9,3,0.11865168634339196,4,2.1756894833790543,1,0.4262104169807972,23,1,0,1,3,62.80258380979829,20.587170711704047,21535.4201612012,0.37432073432144586,196,0.05594484132967566,1196.4077867334,1111.050527768827,0.47540347232693236,2,4,22,0.0745965276730676,87,108,34,15,48,97.03942797789576,28,True,10436
1,1,5,0,0,1,0.17058659129901332,0,0.0035550987818988578,1,0.9986668379567879,3,1,0,1,2,17.262445415088465,5.012442845736646,434.41582144385984,0.030035550987818987,26,0.19978669407308608,24.13254168566023,86.49426847792128,0.9986668379567879,0,0,4,0.1303555098781899,10,16,5,5,8,83.34185625443763,6,True,10437
5,2,15,7,8,3,0.17445047347399087,4,2.0,3,0.9777685023477064,10,1,0,3,0,39.776958757302474,6.907851981218349,1866.546530940456,0.08777685023477064,62,0.14666527535215595,103.69943651762316,272.00849999213455,0.31554952652600915,2,4,9,0.11445047347399087,24,38,12,7,28,88.4575973706629,18,True,10438
5,2,10,6,8,3,0.24304759039095716,4,2.0,1,0.6497037482807333,14,1,0,1,0,26.857363095242526,12.723273449269898,4363.6085843862365,0.11661729138012221,69,0.08,242.42039636966504,342.30402780103555,0.32613404729156825,2,4,13,0.14918163768252543,30,38,16,13,21,90.0,12,True,10439
3,6,20,12,5,2,0.123795350629541,2,2.0,1,0.7183720780871583,14,1,0,1,5,30.682250757723736,18.900125314636647,12718.617776170282,0.20298138967312016,116,0.05689767531477051,706.5945635339914,609.6088767255837,0.7183720780871583,1,2,14,0.0668976753147705,46,70,19,15,40,95.60686509118642,21,True,10440
1,0,1,0,0,1,0.5,0,0.0,1,1.0,1,1,0,1,1,9.43749649074622,2.9439285502198134,149.94151024846838,0.007043553903511286,9,0.49743292936397354,8.330513829169293,32.282830706805626,1.0,0,0,2,0.22182578438595485,3,6,3,4,4,50.0,2,True,10441
1,2,4,0,0,1,0.23914642590354146,0,0.0,1,1.0,3,1,0,1,1,15.528767274974456,5.209534623950126,408.9688190646463,0.027904653760498742,23,0.19371396128149623,22.718124832622735,79.53917125922591,1.0,0,0,4,0.1551441548740151,8,14,4,5,7,76.34621098374231,5,True,10442
91,11,282,25,24,79,0.27258733119242595,11,0.309074871334439,71,0.899685219724497,200,11,0,15,0,57.21308684737708,160.30642139609367,1341113.3993422056,2.7242303215583425,1094,0.011451055733964502,74506.29559962564,8178.301701561913,0.16498272775289957,6,12,122,0.2440383869263905,374,720,96,80,324,95.50160068621634,297,True,10443
34,9,86,25,72,21,0.22669332057341335,25,2.586530045143397,8,0.15127603553430513,106,1,0,2,0,146.51312088702164,40.232235115254014,237683.1872215385,1.4815159206950255,666,0.0371314340399657,13204.623599504775,4455.842897828099,0.07478094326672383,23,36,87,0.16956188653344767,257,409,77,22,117,97.80115441695918,89,True,10444
1,0,1,0,0,1,0.5,0,0.0,1,1.0,1,1,0,1,1,6.703366407612787,4.40644932445013,131.33312535403027,0.009688164414833767,9,0.2340326013324805,7.2963713628864495,29.426534358879298,1.0,0,0,2,0.25,2,6,2,5,4,50.0,2,True,10445
1,0,1,0,0,1,0.5,0,0.0,1,1.0,1,1,0,1,1,6.678674642667984,4.475678571958925,134.0466810922167,0.009918928573196418,9,0.22364821420616116,7.447060358297261,29.850909646108214,1.0,0,0,2,0.25,2,6,2,5,4,50.0,2,True,10446
32,14,83,22,50,16,0.1857952354746927,22,2.4222118562818147,10,0.3930167308700291,80,7,0,12,3,46.24957311021406,35.88551776055749,97779.9736661308,0.6831454831162336,315,0.027897617737346343,5432.216431584058,2036.2769612600132,0.43,13,25,65,0.12630714678796096,124,191,39,22,123,94.09039624195101,95,True,10447
1,0,1,0,0,1,0.5,0,0.0,1,1.0,1,1,0,1,1,8.651972811203036,4.870147723654217,222.06210958277782,0.01336497930594743,13,0.20654008277621028,12.335475262646455,43.56423158227409,1.0,0,0,2,0.22308016555242058,4,8,3,6,4,50.0,2,True,10448
11,5,32,15,18,6,0.18308539495614004,8,2.327134873903501,2,0.32803032774122975,29,2,0,2,5,26.876707083662218,34.278983295175614,31622.83728177569,0.3072865126096499,178,0.02654269747807002,1756.8206172769876,910.75009013202,0.3504820419956105,5,9,25,0.11308539495614003,74,104,18,16,56,95.16600477280696,34,True,10449
5,0,6,2,9,3,0.4571504219188119,4,1.6572033753504951,1,0.37854873424356433,13,1,0,1,1,14.077527587043722,11.264701240126811,1749.596193842287,0.05,40,0.08856991561623763,97.19723275588959,154.86424994019754,0.37854873424356433,2,4,11,0.2871504219188119,20,19,7,7,12,90.0,7,True,10450
84,6,267,22,6,78,0.28447135804436374,2,0.22588451418742264,70,0.8528664905387031,181,9,0,8,0,56.247318346691095,165.8499425824532,1395568.6359781905,2.703108712937977,1087,0.012369417980986952,77531.58701364826,8118.334915074176,0.1160509700316884,2,3,105,0.25210194006337683,369,718,92,82,300,97.2068660315437,276,True,10451
8,0,11,2,14,4,0.3544075316041867,7,2.0,3,0.6313136077033206,17,1,0,2,0,20.6878700021795,9.455598290416024,1734.556747934676,0.06386594937102985,43,0.10773189874205968,96.35960455473918,187.0554746290007,0.2153351265724254,3,7,14,0.2606702531448508,20,23,10,9,18,86.53351265724254,14,True,10452
12,6,33,16,19,6,0.18569446830358716,8,2.392361707589679,2,0.31368042433027055,30,2,0,2,5,27.402435363172813,32.78137519374096,29489.909383944276,0.30076382924103207,172,0.027847234151793583,1638.3243330559817,890.4045361686273,0.3804863854912524,5,9,25,0.11569446830358716,71,100,19,17,57,95.59389280178829,35,True,10453
10,3,28,13,18,5,0.1856191712790518,8,2.138837078036016,2,0.434709269509004,28,2,0,3,4,23.74886383644759,42.173537428074496,42169.77176141145,0.3347936095736494,209,0.02,2342.7637433657073,1000.5254796189934,0.30412780852701193,4,9,24,0.1104127808527012,87,121,14,13,51,92.37267212365707,31,True,10454
8,1,13,3,15,4,0.293449399867848,7,2.0862349966962013,3,0.7887894504294939,17,1,0,2,0,24.375786038667968,8.79739368209341,1976.6771172384497,0.07517409980177209,47,0.11568825016518994,109.8106828521251,215.99050951304713,0.2689879973569611,3,7,14,0.22741295009911397,21,26,12,10,21,85.63037782584924,16,True,10455
13,7,23,10,18,7,0.2999823909095934,5,3.170306319639037,5,0.7199823909095934,35,5,0,1,2,42.25634216609215,16.96546828400376,11889.543022267817,0.23521479163594153,131,0.061200704363616264,660.5306119568991,708.0356845529467,0.7199823909095934,6,9,30,0.19958802581852353,60,71,26,14,36,97.10562676581742,24,True,10456
1,0,2,5,0,1,0.2500646819354768,0,0.0,1,1.0,1,1,0,1,0,19.187037567355162,7.708393300722755,1141.5590761778897,0.049987063612904635,39,0.13013971298062998,63.423837277963045,147.98470694872645,1.0,0,0,2,0.08004398371612428,17,21,6,5,11,89.9896508903237,3,True,10457
5,1,8,4,6,3,0.30559359890327487,2,2.7559359890327486,2,0.67,8,2,0,1,2,27.522203200548365,13.508376629142422,5028.239339710549,0.1275593598903275,74,0.07244064010967252,279.3448277261355,371.84277858849043,0.8364771126519417,2,3,7,0.18535615934196492,32,41,17,14,16,91.74621213466565,9,True,10458
43,9,117,25,61,31,0.23656846693514527,21,2.183059779506922,18,0.27118852706962093,119,3,0,3,0,131.08532079960736,61.702214040853676,435583.4409700406,1.6903047294859284,738,0.032899228456366315,24199.081122223928,5081.818550551923,0.08183461923938948,19,30,90,0.18366923847877895,276,462,80,33,148,97.6995814829528,121,True,10459
1,0,2,3,0,1,0.35338512190630056,0,0.0,1,1.0,1,1,0,1,0,14.454961416691434,5.1419135718474935,676.8485340947174,0.029322975618739883,25,0.3533118633176093,37.606125738053606,91.60894208304616,1.0,0,0,2,0.1503018828962844,11,14,4,4,8,73.4583804949919,3,True,10460
1,0,1,0,0,1,0.5,0,0.0,1,1.0,1,1,0,1,1,6.949532291725333,3.716264602639253,104.28018487478325,0.007387548675464177,8,0.3375603096041121,5.794069285078107,25.19570201417862,1.0,0,0,2,0.25,2,5,2,5,4,50.0,2,True,10461
5,9,31,17,8,3,0.09180946777130572,4,2.0090473388565284,2,0.9871527788237293,22,3,0,2,6,38.138148488983774,24.045444043809304,22010.91081663426,0.30963810644573886,165,0.03981905322286943,1222.8332078077249,915.8228717629995,0.9896860337035576,2,4,21,0.051266627439914,67,97,26,19,59,96.08398082909687,33,True,10462
13,7,38,18,20,7,0.18081082942968268,8,2.4693694314322756,2,0.34819808027867616,32,2,0,2,5,30.720445485417947,30.71432350509396,29584.810934260204,0.3216515875199818,177,0.03,1643.5970705868576,952.2197166336073,0.40039045038453314,6,10,27,0.11387388628645512,73,103,22,18,65,96.28876879152517,40,True,10463
1,1,1,0,0,1,0.5,0,0.0,1,1.0,2,1,0,1,2,12.097343593601181,5.651406267377646,384.59510628699223,0.02,18,0.17871484331555884,21.36236310964574,68.18435084393431,1.0,0,0,3,0.1802812534755293,6,11,4,8,5,50.0,2,True,10464
13,12,66,33,23,7,0.10313900107881038,10,2.2172645059334575,5,0.8393349095644983,46,1,0,3,6,55.00877844126206,34.045299839441824,62476.11683940303,0.6193571733193307,326,0.030261583423234196,3470.8997808140425,1849.6969812253524,0.13816891603736062,6,11,41,0.06261583423234199,132,194,33,16,112,96.23394601510334,70,True,10465
36,10,134,30,15,30,0.15921715515679138,6,1.5143276771318892,28,0.8787001542600394,89,3,0,5,5,50.817621352470276,79.02570252902761,511732.14963952755,1.2919057076214573,571,0.023766615246653536,28429.56554291387,3872.323668371084,0.13376661524665354,4,7,60,0.12233384753346463,207,363,51,39,176,96.48920246816063,140,True,10466
1,1,1,0,0,1,0.5,0,0.0,1,1.0,2,1,0,1,0,8.477039367204974,4.218587829854409,201.81483315216875,0.012082612577130702,11,0.3679346855717325,11.210014159118273,37.08014731259152,1.0,0,0,3,0.25,3,7,2,6,4,50.0,2,True,10467
3,4,12,8,5,2,0.1615531876599937,2,2.085365219932176,1,0.5160460939722136,10,1,0,1,3,25.53919832329069,15.14056378319659,5912.194609988588,0.12577659382999684,81,0.06935815624111147,328.4594866070019,388.2053561086975,0.5160460939722136,1,2,10,0.08898581262443955,31,50,13,13,26,95.35681556411771,13,True,10468
12,6,20,9,17,6,0.30659947128396303,5,3.0187729680767084,5,0.7312795770271704,32,4,0,1,1,34.71439061792214,16.153356577879563,9400.88998306318,0.1889395241555667,108,0.0646801057432074,522.2719968192195,568.1435063771955,0.6517177793926446,5,8,27,0.20127957702717042,49,59,22,14,32,95.40792267264779,21,True,10469
13,12,64,32,22,7,0.11350207166319794,10,2.2506327687369923,6,0.8380591335473033,44,1,0,4,6,49.6657879279607,35.091094733018224,59691.93511578529,0.5755274951104538,308,0.029156120521050127,3316.2229213414917,1719.4471638755929,0.19569604561069148,6,11,38,0.0684387947894987,124,183,30,16,108,95.60772315952458,68,True,10470
3,4,20,13,4,2,0.09814507336403905,2,2.0,1,0.5,17,1,0,1,2,66.79952980843977,15.237051093192964,15617.267612357224,0.34223539986840407,180,0.07,867.623838156146,1021.3240975351082,0.5,1,2,17,0.0577764600131596,81,99,34,13,37,96.86972626570163,21,True,10471
14,7,22,9,19,7,0.32697157751816586,6,3.3048262381197535,5,0.75,37,5,0,1,2,36.9051104629381,17.1653940673351,10872.490934045443,0.20981072359488537,119,0.06,604.0283747093911,633.426269084941,0.7405361797442682,6,9,31,0.2182965123539683,54,65,23,15,35,96.92637085798907,24,True,10472
6,0,6,1,11,3,0.4881553921076523,5,1.9282144976221351,1,0.2769195633916993,15,1,0,1,2,13.172544192552962,11.748750741677473,1823.5002493688235,0.049282144976221354,39,0.0843071301426719,101.30176028215952,153.77073776438175,0.2769195633916993,2,5,13,0.32282144976221355,20,18,6,7,11,89.76059534956983,7,True,10473
5,3,11,6,8,3,0.2248914683552456,4,2.0,2,0.6768113755263393,14,1,0,2,0,28.378216485101497,13.026495067468023,4906.949855456665,0.12681137552633923,74,0.0782971561184152,272.60633958702056,372.0972815410569,0.3231886244736608,2,4,13,0.1391485780592076,32,42,17,14,22,90.0,13,True,10474
5,8,27,13,9,3,0.11816132660015026,4,2.0,3,0.9119958543745305,22,2,0,2,5,37.915180930122844,21.0997866766849,17519.994042636776,0.2712781759247934,146,0.04704033165003756,973.3364378505653,802.0892311195373,0.7359875631235913,2,4,21,0.07816132660015027,59,87,25,18,49,93.93973917838858,29,True,10475
3,3,11,7,5,2,0.18286472008077445,2,2.0,1,0.5698375301716457,11,1,0,1,2,25.910265202827105,14.079787837738316,5126.321630369484,0.12,75,0.07410809001009681,284.79735184940904,363.2863597602304,0.43016246982835427,1,2,10,0.10464854006058084,30,45,14,13,24,93.08736083470927,13,True,10476
28,9,65,25,78,14,0.21944885036385686,27,2.853386204366282,1,0.07404176399838297,96,1,0,2,0,154.60556806094596,25.765060760511425,102122.24572581839,1.3207097627349904,609,0.039816283454618955,5673.460740972406,3973.2349571882437,0.07661379563371759,25,39,83,0.15926513381847582,240,368,74,16,95,97.84115650237518,67,True,10477
4,8,25,15,6,2,0.10623130681031079,3,2.0,2,0.8647391099140767,18,2,0,1,6,34.65172466086976,21.51424050306541,17510.068438671828,0.25860086176734914,142,0.048115653405155404,972.7864296363348,769.318727173844,0.8647391099140767,1,3,17,0.0581156534051554,57,84,23,17,50,95.85276170465565,27,True,10478
16,7,41,18,31,8,0.19585822048775708,11,2.570298645853085,1,0.2470397164231148,44,2,0,2,4,53.40176589247784,29.405881304722826,41118.960705196696,0.49503771707149746,250,0.03195274016258569,2284.3836717121562,1476.7722776365667,0.3597013541469152,9,15,37,0.12781096065034275,101,148,31,18,67,96.60658020552596,43,True,10479
1,0,1,0,0,1,0.5,0,0.0,1,1.0,1,1,0,1,2,10.706666425593587,4.0235129346335485,249.03155794177977,0.012309819193334385,13,0.3684094297633076,13.833761057034433,47.739319332436416,1.0,0,0,2,0.20076072322666247,5,8,3,6,5,50.0,2,True,10480
1,0,1,0,0,1,0.5,0,0.0,1,1.0,1,1,0,1,2,11.373222497236522,4.590500464454303,301.07271580083983,0.015075612021728307,15,0.3006475054676565,16.72401456270608,55.85692128377258,1.0,0,0,2,0.1896975519130868,5,9,4,6,5,50.0,2,True,10481
24,7,51,21,56,12,0.2378885496317514,19,2.8331671755523726,3,0.3070232826207061,70,4,0,3,1,96.3457052979945,33.872955731342145,75778.15314632627,0.8793698469824014,427,0.0310557251841243,4209.900174795904,2649.9199806420484,0.3964660307794631,18,28,59,0.16,169,258,48,16,80,94.03290610398933,55,True,10482
5,1,8,4,6,3,0.29902707782486704,2,2.69027077824867,2,0.67,9,2,0,1,2,27.525486461087567,13.443368070466184,4981.481113067531,0.1269027077824867,73,0.07309729221751331,276.74711198751737,370.09739728584964,0.7924814214266089,2,3,8,0.1814162466949202,32,41,17,14,17,91.59452549775443,10,True,10483
5,0,7,3,8,3,0.412077715865823,3,2.5171899066716295,1,0.4672197608020845,11,2,0,1,2,20.514081747671916,12.905082336675353,3595.8560063226437,0.09137519253373039,58,0.07482810093328371,199.7670385510506,271.12201877643537,0.6378924300037223,2,4,9,0.26276531213268817,27,30,12,11,13,91.19470868441147,8,True,10484
11,6,19,9,14,6,0.2718472076869648,4,2.900315479020351,4,0.6692322328985623,28,4,0,1,2,32.97791722955418,16.482474360191407,9178.809365800731,0.18092360384348238,106,0.06323071068405751,509.93604167026865,549.3081546947599,0.6692322328985623,5,7,24,0.17477005042319482,46,59,20,14,32,96.47201065550153,20,True,10485
6,6,21,7,10,3,0.15550739870066613,5,2.0,2,0.7097427741685169,22,1,0,2,2,44.31002157347183,15.79821352510422,10956.832346495772,0.23542635873170506,127,0.06161028903325932,608.7126585496928,696.6934595445963,0.290257225831483,2,5,20,0.11711768773392545,52,75,26,16,33,91.19805504074493,24,True,10486
11,6,23,11,15,6,0.2555815711017886,4,2.9340939582615153,4,0.6755815711017885,32,4,0,1,2,50.17922445259685,16.63335015184138,13351.548352440122,0.27251148027449756,148,0.06297673715592846,741.7521436149202,817.1764517061156,0.6755815711017885,5,7,28,0.16939546834921623,68,80,29,14,37,97.17311601192529,24,True,10487
5,4,14,6,9,3,0.20958581842718504,4,2.0,2,0.6972189087637534,17,1,0,2,0,30.829671415245866,13.824939805381849,6156.29138742619,0.1472189087637533,84,0.07319527280906167,342.01491106912044,433.05968520452205,0.3027810912362467,2,4,15,0.13659763640453085,35,49,19,15,25,90.0,16,True,10488
13,7,23,10,17,7,0.29575444442261806,5,3.147813644328328,5,0.715754444422618,35,5,0,1,2,43.01077693722804,16.933843244281185,12028.758476540908,0.23876626668500084,133,0.061369822223095276,668.2647099065932,718.428315253651,0.715754444422618,6,8,30,0.19671302220738027,61,72,26,14,36,97.11205324447762,24,True,10489
6,7,24,9,10,3,0.1449493194987928,5,2.0,3,0.8282833765662725,22,1,0,2,3,37.530103532204855,18.407593390371325,13317.487019699513,0.2344446856891599,128,0.053737329874698196,739.862337243334,692.8678870735471,0.4848501296988176,2,5,21,0.1049493194987928,50,77,24,17,40,91.90385171809174,26,True,10490
15,3,49,13,14,11,0.18040403460799598,7,1.8265994232000675,8,0.44508414996798246,41,1,0,3,4,26.26618573990721,53.5881752454674,169253.21275415947,0.5550167152319161,292,0.01913299711600034,9402.953849230427,1659.2273503101487,0.1930639769280027,3,7,31,0.1138720461439946,115,177,20,19,72,93.37807219109186,52,True,10491
5,4,17,7,9,3,0.16391416845360093,4,2.0,3,0.9021457886599771,15,1,0,3,0,39.951225016704385,10.315378303498441,4825.170750442546,0.1330558529896101,83,0.11477248391759173,268.067287755571,402.1909386925564,0.2986866523711927,2,4,13,0.11174250536080275,32,50,16,10,30,89.32447269834971,20,True,10492
5,1,12,5,9,3,0.3096491707882778,4,2.0,2,0.6698915350258579,12,1,0,2,0,29.099046514590185,9.049562147218305,1884.0045540519354,0.07239421520137909,53,0.1191898766024134,104.66707418063,226.0659731212976,0.2947884304027582,2,4,11,0.20123326259207025,23,30,10,7,21,89.37856052816173,14,True,10493
